温度历史数据					
时间	温度0	温度1	温度2	温度3	温度4
10:20:17	855.9	856.5	848.6	-270.1	-270.1
10:20:18	859.6	856.6	848.6	-270.1	-270.1
10:20:19	854.9	856.6	848.7	-270.1	-270.1
10:20:20	858.1	856.7	848.7	-270.1	-270.1
10:20:21	854.3	856.8	848.8	-270.1	-270.1
10:20:22	859	856.9	848.8	-270.1	-270.1
10:20:23	858.1	856.9	848.8	-270.1	-270.1
10:20:24	858.6	857	848.9	-270.1	-270.1
10:20:25	860	857.1	848.9	-270.1	-270.1
10:20:26	856.8	857.2	849	-270.1	-270.1
10:20:27	856.7	857.3	849	-270.1	-270.1
10:20:28	856.8	857.4	849.1	-270.1	-270.1
10:20:29	856.9	857.4	849.1	-270.1	-270.1
10:20:30	856.9	857.4	849.1	-270.1	-270.1
10:20:31	856.8	857.5	849.2	-270.1	-270.1
10:20:32	853.1	857.6	849.4	-270.1	-270.1
10:20:33	858.3	857.6	849.4	-270.1	-270.1
10:20:34	857.2	857.7	849.5	-270.1	-270.1
10:20:35	857.4	857.7	849.6	-270.1	-270.1
10:20:36	857.5	857.8	849.7	-270.1	-270.1
10:20:37	860.5	857.8	849.7	-270.1	-270.1
10:20:38	855.4	857.9	849.8	-270.1	-270.1
10:20:39	857.3	858	849.9	-270.1	-270.1
10:20:40	857.4	858	849.9	-270.1	-270.1
10:20:41	857.7	858.1	850	-270.1	-270.1
10:20:42	858.6	858.1	850	-270.1	-270.1
10:20:43	859.2	858.2	850.1	-270.1	-270.1
10:20:44	858.5	858.2	850.2	-270.1	-270.1
10:20:45	851.9	858.3	850.3	-270.1	-270.1
10:20:46	844.1	858.4	850.3	-270.1	-270.1
10:20:47	860.1	858.4	850.3	-270.1	-270.1
10:20:48	888.4	858.5	850.4	-270.1	-270.1
10:20:49	857.9	858.6	850.4	-270.1	-270.1
10:20:50	857.9	858.7	850.5	-270.1	-270.1
10:20:51	858	858.8	850.5	-270.1	-270.1
10:20:52	858	858.8	850.6	-270.1	-270.1
10:20:53	858	858.9	850.7	-270.1	-270.1
10:20:54	858	858.9	850.7	-270.1	-270.1
10:20:55	858.1	859	850.8	-270.1	-270.1
10:20:56	858.1	859	850.8	-270.1	-270.1
10:20:57	858.1	859	850.9	-270.1	-270.1
10:20:58	858.2	859	850.9	-270.1	-270.1
10:20:59	858	859	850.9	-270.1	-270.1
10:21:00	857.8	859	851	-270.1	-270.1
10:21:01	858.7	859.1	851.1	-270.1	-270.1
10:21:02	859.2	859.1	851.1	-270.1	-270.1
10:21:03	858.5	859.1	851.2	-270.1	-270.1
10:21:04	858.2	859.2	851.3	-270.1	-270.1
10:21:05	858.6	859.2	851.4	-270.1	-270.1
10:21:06	892.3	859.3	851.5	-270.1	-270.1
10:21:07	880	859.3	851.6	-270.1	-270.1
10:21:08	832.4	859.3	851.5	-270.1	-270.1
10:21:09	869.9	859.4	851.6	-270.1	-270.1
10:21:10	858.9	859.5	851.6	-270.1	-270.1
10:21:11	860.3	859.6	851.7	-270.1	-270.1
10:21:12	860.3	859.6	851.7	-270.1	-270.1
10:21:13	857.9	859.7	851.8	-270.1	-270.1
10:21:14	858.6	859.8	851.8	-270.1	-270.1
10:21:15	858.8	859.9	851.8	-270.1	-270.1
10:21:16	859.1	859.9	851.9	-270.1	-270.1
10:21:17	859.6	860	851.9	-270.1	-270.1
10:21:18	857.2	860	851.9	-270.1	-270.1
10:21:19	850.1	860	852	-270.1	-270.1
10:21:20	858.9	860.1	852	-270.1	-270.1
10:21:21	859	860.2	852.1	-270.1	-270.1
10:21:22	859.2	860.2	852.2	-270.1	-270.1
10:21:23	859.4	860.3	852.3	-270.1	-270.1
10:21:24	898	860.3	852.4	-270.1	-270.1
10:21:25	862	860.4	852.5	-270.1	-270.1
10:21:26	858.6	860.4	852.6	-270.1	-270.1
10:21:27	857.7	860.4	852.7	-270.1	-270.1
10:21:28	859	860.5	852.7	-270.1	-270.1
10:21:29	901.5	860.5	852.8	-270.1	-270.1
10:21:30	905.9	860.6	852.9	-270.1	-270.1
10:21:31	837	860.6	853	-270.1	-270.1
10:21:32	836.4	860.7	853.1	-270.1	-270.1
10:21:33	858.5	860.7	853.1	-270.1	-270.1
10:21:34	899.8	860.8	853.2	-270.1	-270.1
10:21:35	863.9	860.9	853.2	-270.1	-270.1
10:21:36	859.3	861	853.2	-270.1	-270.1
10:21:37	859.2	861.1	853.3	-270.1	-270.1
10:21:38	860.1	861.2	853.3	-270.1	-270.1
10:21:39	905	861.2	853.3	-270.1	-270.1
10:21:40	860.4	861.3	853.3	-270.1	-270.1
10:21:41	859.7	861.4	853.4	-270.1	-270.1
10:21:42	860.1	861.4	853.4	-270.1	-270.1
10:21:43	859.8	861.5	853.5	-270.1	-270.1
10:21:44	861.5	861.5	853.5	-270.1	-270.1
10:21:45	860.8	861.5	853.6	-270.1	-270.1
10:21:46	859.4	861.5	853.7	-270.1	-270.1
10:21:47	860.9	861.6	853.8	-270.1	-270.1
10:21:48	860.5	861.6	853.8	-270.1	-270.1
10:21:49	859.1	861.6	853.9	-270.1	-270.1
10:21:50	912.6	861.7	853.9	-270.1	-270.1
10:21:51	845.6	861.7	854	-270.1	-270.1
10:21:52	885.6	861.7	854	-270.1	-270.1
10:21:53	873.8	861.8	854	-270.1	-270.1
10:21:54	847.8	861.8	854	-270.1	-270.1
10:21:55	911.9	861.9	854.1	-270.1	-270.1
10:21:56	831.5	862	854.2	-270.1	-270.1
10:21:57	841.7	862	854.2	-270.1	-270.1
10:21:58	860.7	862.1	854.3	-270.1	-270.1
10:21:59	862.6	862.2	854.3	-270.1	-270.1
10:22:00	861.9	862.3	854.4	-270.1	-270.1
10:22:01	861.4	862.4	854.5	-270.1	-270.1
10:22:02	861.1	862.5	854.5	-270.1	-270.1
10:22:03	864.1	862.5	854.6	-270.1	-270.1
10:22:04	861.9	862.6	854.7	-270.1	-270.1
10:22:05	871.2	862.6	854.7	-270.1	-270.1
10:22:06	858.9	862.6	854.8	-270.1	-270.1
10:22:07	912.4	862.7	854.8	-270.1	-270.1
10:22:08	842	862.7	854.9	-270.1	-270.1
10:22:09	904	862.7	854.9	-270.1	-270.1
10:22:10	855.8	862.8	855	-270.1	-270.1
10:22:11	891.1	862.9	855	-270.1	-270.1
10:22:12	865	862.9	855.1	-270.1	-270.1
10:22:13	862	863	855.2	-270.1	-270.1
10:22:14	861.6	863.1	855.2	-270.1	-270.1
10:22:15	861.6	863.1	855.3	-270.1	-270.1
10:22:16	862	863.2	855.3	-270.1	-270.1
10:22:17	861.5	863.3	855.4	-270.1	-270.1
10:22:18	866.4	863.3	855.4	-270.1	-270.1
10:22:19	866.4	863.4	855.5	-270.1	-270.1
10:22:20	827.6	863.4	855.5	-270.1	-270.1
10:22:21	912.6	863.5	855.6	-270.1	-270.1
10:22:22	844	863.5	855.6	-270.1	-270.1
10:22:23	862.1	863.6	855.7	-270.1	-270.1
10:22:24	861.8	863.6	855.7	-270.1	-270.1
10:22:25	863.1	863.7	855.7	-270.1	-270.1
10:22:26	860.6	863.7	855.8	-270.1	-270.1
10:22:27	862.3	863.8	855.8	-270.1	-270.1
10:22:28	861.6	863.8	855.8	-270.1	-270.1
10:22:29	862.4	863.8	855.8	-270.1	-270.1
10:22:30	862	863.9	855.9	-270.1	-270.1
10:22:31	889.7	863.9	855.9	-270.1	-270.1
10:22:32	876.1	863.9	856	-270.1	-270.1
10:22:33	878.7	863.9	856.1	-270.1	-270.1
10:22:34	871.6	864	856.1	-270.1	-270.1
10:22:35	853.6	864	856.2	-270.1	-270.1
10:22:36	843.8	864.1	856.3	-270.1	-270.1
10:22:37	858	864.1	856.4	-270.1	-270.1
10:22:38	898.6	864.2	856.5	-270.1	-270.1
10:22:39	864.5	864.3	856.6	-270.1	-270.1
10:22:40	862.6	864.4	856.7	-270.1	-270.1
10:22:41	862.5	864.4	856.8	-270.1	-270.1
10:22:42	890.1	864.5	856.9	-270.1	-270.1
10:22:43	862.7	864.6	856.9	-270.1	-270.1
10:22:44	878.6	864.6	857	-270.1	-270.1
10:22:45	859.3	864.7	857.1	-270.1	-270.1
10:22:46	915.2	864.7	857.2	-270.1	-270.1
10:22:47	846.5	864.8	857.3	-270.1	-270.1
10:22:48	877.9	864.8	857.3	-270.1	-270.1
10:22:49	856.7	864.9	857.4	-270.1	-270.1
10:22:50	867.5	865	857.4	-270.1	-270.1
10:22:51	862.4	865	857.5	-270.1	-270.1
10:22:52	863.6	865.1	857.5	-270.1	-270.1
10:22:53	864.4	865.2	857.6	-270.1	-270.1
10:22:54	854.9	865.2	857.6	-270.1	-270.1
10:22:55	892.3	865.3	857.7	-270.1	-270.1
10:22:56	860.9	865.3	857.7	-270.1	-270.1
10:22:57	865.8	865.4	857.7	-270.1	-270.1
10:22:58	865.5	865.4	857.8	-270.1	-270.1
10:22:59	855.2	865.4	857.8	-270.1	-270.1
10:23:00	900.5	865.5	857.8	-270.1	-270.1
10:23:01	832.1	865.5	857.8	-270.1	-270.1
10:23:02	916.9	865.6	857.9	-270.1	-270.1
10:23:03	835.4	865.6	858	-270.1	-270.1
10:23:04	890.9	865.7	858	-270.1	-270.1
10:23:05	865.1	865.8	858	-270.1	-270.1
10:23:06	861.5	865.8	858.1	-270.1	-270.1
10:23:07	874.9	865.9	858.1	-270.1	-270.1
10:23:08	862.2	865.9	858.1	-270.1	-270.1
10:23:09	899.2	866	858.2	-270.1	-270.1
10:23:10	879.9	866	858.3	-270.1	-270.1
10:23:11	837.2	866.1	858.4	-270.1	-270.1
10:23:12	862.9	866.2	858.5	-270.1	-270.1
10:23:13	873.7	866.2	858.5	-270.1	-270.1
10:23:14	866.1	866.2	858.6	-270.1	-270.1
10:23:15	853.4	866.3	858.6	-270.1	-270.1
10:23:16	857.5	866.4	858.7	-270.1	-270.1
10:23:17	867.9	866.4	858.7	-270.1	-270.1
10:23:18	914.5	866.5	858.8	-270.1	-270.1
10:23:19	813.8	866.5	858.9	-270.1	-270.1
10:23:20	837.7	866.6	858.9	-270.1	-270.1
10:23:21	852.6	866.6	859	-270.1	-270.1
10:23:22	896.7	866.7	859.1	-270.1	-270.1
10:23:23	910.3	866.7	859.2	-270.1	-270.1
10:23:24	912.4	866.8	859.2	-270.1	-270.1
10:23:25	868.7	866.9	859.3	-270.1	-270.1
10:23:26	867	866.9	859.3	-270.1	-270.1
10:23:27	867	866.9	859.3	-270.1	-270.1
10:23:28	860.7	867	859.3	-270.1	-270.1
10:23:29	857.1	867	859.4	-270.1	-270.1
10:23:30	897.5	867	859.4	-270.1	-270.1
10:23:31	900.6	867.1	859.4	-270.1	-270.1
10:23:32	892.2	867.1	859.5	-270.1	-270.1
10:23:33	862.7	867.2	859.5	-270.1	-270.1
10:23:34	866.4	867.3	859.6	-270.1	-270.1
10:23:35	854.2	867.3	859.7	-270.1	-270.1
10:23:36	858.7	867.4	859.7	-270.1	-270.1
10:23:37	827.9	867.4	859.8	-270.1	-270.1
10:23:38	822.3	867.5	859.8	-270.1	-270.1
10:23:39	839.1	867.6	859.9	-270.1	-270.1
10:23:40	876.1	867.7	859.9	-270.1	-270.1
10:23:41	902.4	867.8	860	-270.1	-270.1
10:23:42	838.1	867.8	860.1	-270.1	-270.1
10:23:43	864.5	867.9	860.1	-270.1	-270.1
10:23:44	903.7	868	860.2	-270.1	-270.1
10:23:45	862.4	868	860.2	-270.1	-270.1
10:23:46	826.1	868.1	860.3	-270.1	-270.1
10:23:47	825.5	868.1	860.3	-270.1	-270.1
10:23:48	817.2	868.2	860.3	-270.1	-270.1
10:23:49	836.6	868.3	860.3	-270.1	-270.1
10:23:50	862.6	868.3	860.3	-270.1	-270.1
10:23:51	888.4	868.3	860.3	-270.1	-270.1
10:23:52	914.7	868.4	860.4	-270.1	-270.1
10:23:53	916.5	868.4	860.5	-270.1	-270.1
10:23:54	890.4	868.5	860.6	-270.1	-270.1
10:23:55	841.1	868.5	860.6	-270.1	-270.1
10:23:56	884.8	868.6	860.7	-270.1	-270.1
10:23:57	862.7	868.6	860.8	-270.1	-270.1
10:23:58	811.7	868.6	860.9	-270.1	-270.1
10:23:59	850.5	868.7	861	-270.1	-270.1
10:24:00	839.9	868.8	861.1	-270.1	-270.1
10:24:01	834.8	868.9	861.1	-270.1	-270.1
10:24:02	832.5	869	861.2	-270.1	-270.1
10:24:03	910.1	869.1	861.3	-270.1	-270.1
10:24:04	878.1	869.2	861.4	-270.1	-270.1
10:24:05	865.1	869.2	861.4	-270.1	-270.1
10:24:06	854.5	869.2	861.4	-270.1	-270.1
10:24:07	866.1	869.3	861.4	-270.1	-270.1
10:24:08	876.3	869.4	861.4	-270.1	-270.1
10:24:09	862	869.5	861.5	-270.1	-270.1
10:24:10	892.5	869.5	861.5	-270.1	-270.1
10:24:11	842.8	869.5	861.5	-270.1	-270.1
10:24:12	856.6	869.5	861.5	-270.1	-270.1
10:24:13	861.6	869.6	861.5	-270.1	-270.1
10:24:14	908.5	869.6	861.6	-270.1	-270.1
10:24:15	849.1	869.6	861.6	-270.1	-270.1
10:24:16	917.2	869.6	861.6	-270.1	-270.1
10:24:17	864	869.6	861.6	-270.1	-270.1
10:24:18	847.2	869.7	861.7	-270.1	-270.1
10:24:19	911.2	869.8	861.9	-270.1	-270.1
10:24:20	828.6	869.8	862	-270.1	-270.1
10:24:21	870	869.8	862.1	-270.1	-270.1
10:24:22	859.2	869.8	862.1	-270.1	-270.1
10:24:23	792.9	869.8	862.2	-270.1	-270.1
10:24:24	885.1	869.9	862.3	-270.1	-270.1
10:24:25	860.2	870	862.4	-270.1	-270.1
10:24:26	883.9	870	862.4	-270.1	-270.1
10:24:27	840.1	870.1	862.5	-270.1	-270.1
10:24:28	871.6	870.1	862.6	-270.1	-270.1
10:24:29	865.4	870.2	862.6	-270.1	-270.1
10:24:30	872	870.2	862.6	-270.1	-270.1
10:24:31	831.5	870.3	862.6	-270.1	-270.1
10:24:32	879.5	870.3	862.7	-270.1	-270.1
10:24:33	817.7	870.4	862.7	-270.1	-270.1
10:24:34	817.7	870.4	862.7	-270.1	-270.1
10:24:35	890.7	870.4	862.7	-270.1	-270.1
10:24:36	857.5	870.5	862.8	-270.1	-270.1
10:24:37	896.4	870.6	862.9	-270.1	-270.1
10:24:38	914.4	870.6	862.9	-270.1	-270.1
10:24:39	840.2	870.6	863	-270.1	-270.1
10:24:40	852.9	870.6	863	-270.1	-270.1
10:24:41	899.2	870.7	863.1	-270.1	-270.1
10:24:42	823.8	870.8	863.2	-270.1	-270.1
10:24:43	825.4	870.8	863.2	-270.1	-270.1
10:24:44	885.4	870.9	863.3	-270.1	-270.1
10:24:45	822.1	871	863.4	-270.1	-270.1
10:24:46	818.8	871	863.4	-270.1	-270.1
10:24:47	881.4	871	863.5	-270.1	-270.1
10:24:48	859.7	871.1	863.5	-270.1	-270.1
10:24:49	789.9	871.2	863.6	-270.1	-270.1
10:24:50	803.3	871.4	863.6	-270.1	-270.1
10:24:51	861.1	871.3	863.6	-270.1	-270.1
10:24:52	857.8	871.4	863.6	-270.1	-270.1
10:24:53	788.5	871.4	863.6	-270.1	-270.1
10:24:54	848	871.5	863.6	-270.1	-270.1
10:24:55	839.8	871.6	863.7	-270.1	-270.1
10:24:56	872.4	871.6	863.8	-270.1	-270.1
10:24:57	883.7	871.7	863.8	-270.1	-270.1
10:24:58	821	871.8	863.9	-270.1	-270.1
10:24:59	844.1	871.8	864	-270.1	-270.1
10:25:00	885.8	871.9	864.1	-270.1	-270.1
10:25:01	803.4	871.9	864.1	-270.1	-270.1
10:25:02	876.8	872	864.1	-270.1	-270.1
10:25:03	857.4	872.1	864.1	-270.1	-270.1
10:25:04	799	872.2	864.2	-270.1	-270.1
10:25:05	829	872.3	864.2	-270.1	-270.1
10:25:06	816.9	872.3	864.3	-270.1	-270.1
10:25:07	825.6	872.4	864.3	-270.1	-270.1
10:25:08	849.3	872.5	864.4	-270.1	-270.1
10:25:09	832.2	872.5	864.5	-270.1	-270.1
10:25:10	872.7	872.7	864.6	-270.1	-270.1
10:25:11	805.7	872.7	864.7	-270.1	-270.1
10:25:12	771.7	872.6	864.8	-270.1	-270.1
10:25:13	836.4	872.9	864.9	-270.1	-270.1
10:25:14	879.5	872.9	865	-270.1	-270.1
10:25:15	866.1	873	865	-270.1	-270.1
10:25:16	905.5	873	865	-270.1	-270.1
10:25:17	864.9	873.1	865.1	-270.1	-270.1
10:25:18	873	873.1	865.2	-270.1	-270.1
10:25:19	877.2	873.1	865.2	-270.1	-270.1
10:25:20	812.6	873.2	865.2	-270.1	-270.1
10:25:21	890.8	873.2	865.3	-270.1	-270.1
10:25:22	832.6	873.2	865.3	-270.1	-270.1
10:25:23	885.3	873.2	865.3	-270.1	-270.1
10:25:24	803.5	873.2	865.3	-270.1	-270.1
10:25:25	875.6	873.3	865.3	-270.1	-270.1
10:25:26	817.9	873.3	865.4	-270.1	-270.1
10:25:27	872.9	873.3	865.4	-270.1	-270.1
10:25:28	878.5	873.3	865.5	-270.1	-270.1
10:25:29	886.5	873.4	865.5	-270.1	-270.1
10:25:30	799.2	873.4	865.6	-270.1	-270.1
10:25:31	785.7	875.2	865.6	-270.1	-270.1
10:25:32	813.6	873.4	865.6	-270.1	-270.1
10:25:33	915.6	873.5	865.7	-270.1	-270.1
10:25:34	849.1	873.5	865.8	-270.1	-270.1
10:25:35	851.5	873.6	865.8	-270.1	-270.1
10:25:36	837.7	873.6	865.9	-270.1	-270.1
10:25:37	866.8	873.7	866	-270.1	-270.1
10:25:38	859.9	873.7	866.1	-270.1	-270.1
10:25:39	844.8	873.8	866.1	-270.1	-270.1
10:25:40	779.3	873.8	866.1	-270.1	-270.1
10:25:41	772.9	873.8	866.2	-270.1	-270.1
10:25:42	772.9	873.7	866.2	-270.1	-270.1
10:25:43	867.9	873.9	866.2	-270.1	-270.1
10:25:44	789	873.9	866.2	-270.1	-270.1
10:25:45	787.5	874	866.3	-270.1	-270.1
10:25:46	850	874.2	866.3	-270.1	-270.1
10:25:47	835.2	874.2	866.4	-270.1	-270.1
10:25:48	892.8	874.3	866.5	-270.1	-270.1
10:25:49	863.9	874.4	866.6	-270.1	-270.1
10:25:50	829.8	874.4	866.7	-270.1	-270.1
10:25:51	764	874.4	866.7	-270.1	-270.1
10:25:52	840	874.6	866.7	-270.1	-270.1
10:25:53	841.4	874.6	866.7	-270.1	-270.1
10:25:54	837.2	874.7	866.8	-270.1	-270.1
10:25:55	848.6	874.8	866.8	-270.1	-270.1
10:25:56	870.8	874.9	866.8	-270.1	-270.1
10:25:57	871.4	874.9	866.8	-270.1	-270.1
10:25:58	913	875	867	-270.1	-270.1
10:25:59	908.6	875.1	867	-270.1	-270.1
10:26:00	849.7	875	867	-270.1	-270.1
10:26:01	822.8	875	867.1	-270.1	-270.1
10:26:02	921	875.1	867.1	-270.1	-270.1
10:26:03	879.3	875.1	867.2	-270.1	-270.1
10:26:04	830.8	875.1	867.3	-270.1	-270.1
10:26:05	853.1	875.1	867.3	-270.1	-270.1
10:26:06	812.9	875.1	867.3	-270.1	-270.1
10:26:07	870	875.2	867.3	-270.1	-270.1
10:26:08	805.6	875.2	867.4	-270.1	-270.1
10:26:09	775.5	875	867.4	-270.1	-270.1
10:26:10	807.3	875.3	867.5	-270.1	-270.1
10:26:11	843.9	875.3	867.5	-270.1	-270.1
10:26:12	880.3	875.4	867.6	-270.1	-270.1
10:26:13	830.6	875.4	867.7	-270.1	-270.1
10:26:14	801.9	875.4	867.7	-270.1	-270.1
10:26:15	837.9	875.5	867.8	-270.1	-270.1
10:26:16	868.4	875.6	867.9	-270.1	-270.1
10:26:17	815.4	875.6	868	-270.1	-270.1
10:26:18	811.3	875.6	868.1	-270.1	-270.1
10:26:19	908.4	875.7	868.1	-270.1	-270.1
10:26:20	840.3	875.8	868.1	-270.1	-270.1
10:26:21	795.4	875.8	868.2	-270.1	-270.1
10:26:22	764	874.5	868.2	-270.1	-270.1
10:26:23	827.6	876.2	868.2	-270.1	-270.1
10:26:24	824.4	876.1	868.3	-270.1	-270.1
10:26:25	783.8	875.2	868.3	-270.1	-270.1
10:26:26	816.2	875.9	868.4	-270.1	-270.1
10:26:27	849.3	876.7	868.4	-270.1	-270.1
10:26:28	789.1	876.2	868.4	-270.1	-270.1
10:26:29	832.5	876.3	868.5	-270.1	-270.1
10:26:30	847	876.9	868.6	-270.1	-270.1
10:26:31	834.2	876.4	868.7	-270.1	-270.1
10:26:32	855.7	876.5	868.8	-270.1	-270.1
10:26:33	862.1	876.6	868.8	-270.1	-270.1
10:26:34	793.8	876.4	868.9	-270.1	-270.1
10:26:35	796.8	873.5	869	-270.1	-270.1
10:26:36	857.2	873.5	869	-270.1	-270.1
10:26:37	793.5	876.8	869.1	-270.1	-270.1
10:26:38	863.7	876.7	869.2	-270.1	-270.1
10:26:39	836.6	876.8	869.3	-270.1	-270.1
10:26:40	786.1	876.9	869.3	-270.1	-270.1
10:26:41	845	869.4	869.3	-270.1	-270.1
10:26:42	817.6	877	869.4	-270.1	-270.1
10:26:43	870.9	877	869.4	-270.1	-270.1
10:26:44	851.3	876.8	869.4	-270.1	-270.1
10:26:45	768.8	880.7	869.4	-270.1	-270.1
10:26:46	810.2	872.6	869.5	-270.1	-270.1
10:26:47	823	877.4	869.5	-270.1	-270.1
10:26:48	816.3	877.2	869.6	-270.1	-270.1
10:26:49	816.3	877.2	869.6	-270.1	-270.1
10:26:50	868.7	877.3	869.7	-270.1	-270.1
10:26:51	810.5	877.3	869.7	-270.1	-270.1
10:26:52	769.2	877.2	869.7	-270.1	-270.1
10:26:53	858.7	877.6	869.8	-270.1	-270.1
10:26:54	826.1	877.5	869.8	-270.1	-270.1
10:26:55	813.7	877.6	869.9	-270.1	-270.1
10:26:56	856.6	877.6	869.9	-270.1	-270.1
10:26:57	846.4	877.7	870	-270.1	-270.1
10:26:58	792.2	877.6	870	-270.1	-270.1
10:26:59	795.3	877.6	870.1	-270.1	-270.1
10:27:00	825.7	877.8	870.4	-270.1	-270.1
10:27:01	851.6	877.9	870.3	-270.1	-270.1
10:27:02	803.2	877.9	870.3	-270.1	-270.1
10:27:03	777.2	877.9	870.4	-270.1	-270.1
10:27:04	835.2	878	870.5	-270.1	-270.1
10:27:05	867.9	878.1	870.6	-270.1	-270.1
10:27:06	834.3	878.2	870.6	-270.1	-270.1
10:27:07	786.3	878.2	870.7	-270.1	-270.1
10:27:08	874.4	878.2	870.7	-270.1	-270.1
10:27:09	874.4	878.3	870.7	-270.1	-270.1
10:27:10	874.4	878.4	870.8	-270.1	-270.1
10:27:11	874.4	878.4	870.8	-270.1	-270.1
10:27:12	874.4	878.5	870.8	-270.1	-270.1
10:27:13	874.4	878.6	870.8	-270.1	-270.1
10:27:14	874.5	878.7	870.9	-270.1	-270.1
10:27:15	874.6	878.7	871	-270.1	-270.1
10:27:16	874.6	878.7	870.9	-270.1	-270.1
10:27:17	874.6	878.8	871	-270.1	-270.1
10:27:18	874.7	878.9	871.1	-270.1	-270.1
10:27:19	874.7	855	871.1	-270.1	-270.1
10:27:20	749.3	879	871.2	-270.1	-270.1
10:27:21	854	879	871.2	-270.1	-270.1
10:27:22	836.9	879.1	871.3	-270.1	-270.1
10:27:23	823.7	879.1	871.4	-270.1	-270.1
10:27:24	882.8	879.2	871.5	-270.1	-270.1
10:27:25	827.6	879.2	871.6	-270.1	-270.1
10:27:26	783.1	879.2	871.6	-270.1	-270.1
10:27:27	890.3	879.3	871.7	-270.1	-270.1
10:27:28	839.8	879.4	871.8	-270.1	-270.1
10:27:29	785	879.3	871.9	-270.1	-270.1
10:27:30	796.4	879.4	871.9	-270.1	-270.1
10:27:31	845.5	880.7	871.9	-270.1	-270.1
10:27:32	781	878.5	872	-270.1	-270.1
10:27:33	758.7	877.8	872	-270.1	-270.1
10:27:34	869.6	879.6	872.1	-270.1	-270.1
10:27:35	810.3	879.7	872.1	-270.1	-270.1
10:27:36	777.7	879.7	872.2	-270.1	-270.1
10:27:37	869.9	879.8	872.2	-270.1	-270.1
10:27:38	822.7	879.8	872.3	-270.1	-270.1
10:27:39	806.6	879.6	872.3	-270.1	-270.1
10:27:40	844.3	880.4	872.4	-270.1	-270.1
10:27:41	762	879.9	872.4	-270.1	-270.1
10:27:42	869.4	880.1	872.5	-270.1	-270.1
10:27:43	778.1	880.1	872.5	-270.1	-270.1
10:27:44	815.6	879.7	872.6	-270.1	-270.1
10:27:45	804.7	880.3	872.6	-270.1	-270.1
10:27:46	789.4	880.1	872.7	-270.1	-270.1
10:27:47	827.8	880.2	872.8	-270.1	-270.1
10:27:48	773.7	880.5	872.8	-270.1	-270.1
10:27:49	835.4	879.9	872.9	-270.1	-270.1
10:27:50	809	880.4	872.9	-270.1	-270.1
10:27:52	828.7	880.5	873	-270.1	-270.1
10:27:54	777	880.8	873.1	-270.1	-270.1
10:27:55	807.4	880.7	873.1	-270.1	-270.1
10:27:56	835.2	880.7	873.1	-270.1	-270.1
10:27:57	835.2	880.9	873.2	-270.1	-270.1
10:27:58	786.4	880.6	873.3	-270.1	-270.1
10:27:59	873.7	880.9	873.3	-270.1	-270.1
10:28:00	787	880.8	873.4	-270.1	-270.1
10:28:01	837.5	881.4	873.4	-270.1	-270.1
10:28:02	781.3	881	873.5	-270.1	-270.1
10:28:03	796.9	881	873.5	-270.1	-270.1
10:28:04	872.4	881.2	873.6	-270.1	-270.1
10:28:05	810.5	881.1	873.6	-270.1	-270.1
10:28:06	857.6	881.2	873.7	-270.1	-270.1
10:28:07	845.6	881.2	873.7	-270.1	-270.1
10:28:08	823.7	881.3	873.7	-270.1	-270.1
10:28:09	791.8	881.5	873.7	-270.1	-270.1
10:28:10	788.3	880.9	873.7	-270.1	-270.1
10:28:11	837.6	885.1	873.8	-270.1	-270.1
10:28:12	766.1	876.7	873.9	-270.1	-270.1
10:28:13	845.4	893.2	874	-270.1	-270.1
10:28:14	787.4	881.5	874.1	-270.1	-270.1
10:28:15	818.3	881.6	874.1	-270.1	-270.1
10:28:16	892.4	881.8	874.2	-270.1	-270.1
10:28:17	811	881.7	874.2	-270.1	-270.1
10:28:18	873.9	881.9	874.3	-270.1	-270.1
10:28:19	786.7	881.4	874.3	-270.1	-270.1
10:28:20	834.1	887	874.3	-270.1	-270.1
10:28:21	771.6	868.2	874.4	-270.1	-270.1
10:28:22	795	881.4	874.4	-270.1	-270.1
10:28:23	813.4	889.5	874.5	-270.1	-270.1
10:28:24	765.9	881.5	874.5	-270.1	-270.1
10:28:25	849.5	883.2	874.6	-270.1	-270.1
10:28:26	853.5	881.8	874.6	-270.1	-270.1
10:28:27	810	882.6	874.6	-270.1	-270.1
10:28:28	818	883	874.7	-270.1	-270.1
10:28:29	769.1	881.9	874.8	-270.1	-270.1
10:28:30	837	882.3	874.8	-270.1	-270.1
10:28:31	817.1	905.7	874.8	-270.1	-270.1
10:28:32	786.2	882.2	874.9	-270.1	-270.1
10:28:33	854.1	897.2	875	-270.1	-270.1
10:28:34	761.2	882.3	875	-270.1	-270.1
10:28:35	794	881.4	875.1	-270.1	-270.1
10:28:36	858.1	904.3	875.1	-270.1	-270.1
10:28:37	789	882.4	875.1	-270.1	-270.1
10:28:38	809.2	882.5	875.2	-270.1	-270.1
10:28:39	822.4	883.7	875.2	-270.1	-270.1
10:28:40	770.6	881.8	875.2	-270.1	-270.1
10:28:41	822.3	892.6	875.3	-270.1	-270.1
10:28:42	761.9	883.7	875.3	-270.1	-270.1
10:28:43	796.7	883.6	875.4	-270.1	-270.1
10:28:44	784.8	929.4	875.4	-270.1	-270.1
10:28:45	756.3	880.6	875.5	-270.1	-270.1
10:28:46	835.6	886.7	875.5	-270.1	-270.1
10:28:47	768.8	885.5	875.6	-270.1	-270.1
