温度历史数据					
时间	温度0	温度1	温度2	温度3	温度4
16:27:20	414.1	425.4	82.4	-270.1	-270.1
16:27:21	414.1	425.4	82.4	-270.1	-270.1
16:27:22	414.1	425.4	82.3	-270.1	-270.1
16:27:23	414.1	425.4	82.1	-270.1	-270.1
16:27:24	414.1	425.4	82.1	-270.1	-270.1
16:27:25	414.1	425.4	81.9	-270.1	-270.1
16:27:26	414.1	425.4	81.8	-270.1	-270.1
16:27:27	414.1	425.4	81.7	-270.1	-270.1
16:27:28	414.1	425.4	81.7	-270.1	-270.1
16:27:29	414.1	425.4	81.6	-270.1	-270.1
16:27:30	414.1	425.4	81.5	-270.1	-270.1
16:27:31	414.1	425.4	81.3	-270.1	-270.1
16:27:32	414.1	425.4	81.2	-270.1	-270.1
16:27:33	414.1	425.4	81.1	-270.1	-270.1
16:27:34	414.1	425.4	81	-270.1	-270.1
16:27:35	414.1	425.5	80.9	-270.1	-270.1
16:27:36	414.1	425.4	80.8	-270.1	-270.1
16:27:37	414.1	425.5	80.6	-270.1	-270.1
16:27:38	414.1	425.5	80.5	-270.1	-270.1
16:27:39	414.1	425.5	80.2	-270.1	-270.1
16:27:40	414.1	425.5	79.9	-270.1	-270.1
16:27:41	414.1	425.5	79.4	-270.1	-270.1
16:27:42	414.1	425.5	78.9	-270.1	-270.1
16:27:43	414.1	425.5	78.3	-270.1	-270.1
16:27:44	414.1	425.5	77.7	-270.1	-270.1
16:27:45	414.1	425.5	77.2	-270.1	-270.1
16:27:46	414.1	425.5	76.7	-270.1	-270.1
16:27:47	414.1	425.5	76.2	-270.1	-270.1
16:27:48	414.1	425.5	75.7	-270.1	-270.1
16:27:49	414.1	425.5	75.3	-270.1	-270.1
16:27:50	414.1	425.5	74.9	-270.1	-270.1
16:27:51	414.1	425.5	74.6	-270.1	-270.1
16:27:52	414.1	425.5	74.5	-270.1	-270.1
16:27:53	414	425.5	74.3	-270.1	-270.1
16:27:54	414	425.5	74.2	-270.1	-270.1
16:27:55	414	425.5	74.1	-270.1	-270.1
16:27:56	414	425.5	74	-270.1	-270.1
16:27:57	414	425.5	73.9	-270.1	-270.1
16:27:58	414	425.5	73.8	-270.1	-270.1
16:27:59	413.9	425.5	73.8	-270.1	-270.1
16:28:00	413.9	425.5	73.8	-270.1	-270.1
16:28:01	413.9	425.6	73.7	-270.1	-270.1
16:28:02	413.9	425.6	73.7	-270.1	-270.1
16:28:03	413.9	425.6	73.8	-270.1	-270.1
16:28:04	413.9	425.6	73.9	-270.1	-270.1
16:28:05	413.9	425.6	74	-270.1	-270.1
16:28:06	413.9	425.6	74.3	-270.1	-270.1
16:28:07	413.9	425.6	74.6	-270.1	-270.1
16:28:08	413.9	425.6	75	-270.1	-270.1
16:28:09	413.9	425.6	75.3	-270.1	-270.1
16:28:10	413.9	425.6	75.9	-270.1	-270.1
16:28:11	413.9	425.6	76.7	-270.1	-270.1
16:28:12	413.9	425.6	77.7	-270.1	-270.1
16:28:13	413.9	425.6	79.1	-270.1	-270.1
16:28:14	413.9	425.6	80.6	-270.1	-270.1
16:28:15	413.9	425.6	82.4	-270.1	-270.1
16:28:16	413.9	425.6	84.6	-270.1	-270.1
16:28:17	413.9	425.6	86.9	-270.1	-270.1
16:28:18	414	425.6	89.6	-270.1	-270.1
16:28:19	414	425.6	92.8	-270.1	-270.1
16:28:20	414	425.6	96.4	-270.1	-270.1
16:28:21	414	425.6	100.4	-270.1	-270.1
16:28:22	413.9	425.6	104.7	-270.1	-270.1
16:28:23	413.9	425.6	109.3	-270.1	-270.1
16:28:24	413.9	425.6	114.1	-270.1	-270.1
16:28:25	413.9	425.6	119.1	-270.1	-270.1
16:28:26	413.9	425.6	124.2	-270.1	-270.1
16:28:27	413.8	425.6	129.3	-270.1	-270.1
16:28:28	413.8	425.6	134.5	-270.1	-270.1
16:28:29	413.8	425.6	139.8	-270.1	-270.1
16:28:30	413.8	425.6	145	-270.1	-270.1
16:28:31	413.8	425.6	150.3	-270.1	-270.1
16:28:32	413.8	425.6	155.4	-270.1	-270.1
16:28:33	413.8	425.6	160.3	-270.1	-270.1
16:28:34	413.8	425.6	165.1	-270.1	-270.1
16:28:35	413.8	425.6	169.7	-270.1	-270.1
16:28:36	413.7	425.5	174.1	-270.1	-270.1
16:28:37	413.7	425.5	178.4	-270.1	-270.1
16:28:38	413.6	425.5	182.8	-270.1	-270.1
16:28:39	413.6	425.5	187	-270.1	-270.1
16:28:40	413.6	425.5	191.1	-270.1	-270.1
16:28:41	413.6	425.5	195.1	-270.1	-270.1
16:28:42	413.6	425.4	199.1	-270.1	-270.1
16:28:43	413.6	425.4	203.1	-270.1	-270.1
16:28:44	413.6	425.4	206.9	-270.1	-270.1
16:28:45	413.6	425.4	210.7	-270.1	-270.1
16:28:46	413.6	425.4	214.5	-270.1	-270.1
16:28:47	413.5	425.4	218.1	-270.1	-270.1
16:28:48	413.5	425.4	221.7	-270.1	-270.1
16:28:49	413.5	425.4	225.3	-270.1	-270.1
16:28:50	413.6	425.4	228.8	-270.1	-270.1
16:28:51	413.6	425.4	232.2	-270.1	-270.1
16:28:52	413.5	425.3	235.5	-270.1	-270.1
16:28:53	413.5	425.3	238.8	-270.1	-270.1
16:28:54	413.5	425.3	242	-270.1	-270.1
16:28:55	413.4	425.3	245.2	-270.1	-270.1
16:28:56	413.4	425.3	248.3	-270.1	-270.1
16:28:57	413.4	425.3	251.3	-270.1	-270.1
16:28:58	413.4	425.3	254.3	-270.1	-270.1
16:28:59	413.4	425.3	257.3	-270.1	-270.1
16:29:00	413.3	425.3	260.2	-270.1	-270.1
16:29:01	413.3	425.3	263	-270.1	-270.1
16:29:02	413.3	425.3	265.8	-270.1	-270.1
16:29:03	413.3	425.3	268.5	-270.1	-270.1
16:29:04	413.2	425.3	271.2	-270.1	-270.1
16:29:05	413.2	425.3	273.9	-270.1	-270.1
16:29:06	413.2	425.3	276.5	-270.1	-270.1
16:29:07	413.2	425.3	279	-270.1	-270.1
16:29:08	413.2	425.3	281.5	-270.1	-270.1
16:29:09	413.1	425.3	284	-270.1	-270.1
16:29:10	413.1	425.2	284	-270.1	-270.1
16:29:11	413.1	425.2	286.4	-270.1	-270.1
16:29:12	413.1	425.2	288.8	-270.1	-270.1
16:29:13	413.1	425.2	291.1	-270.1	-270.1
16:29:14	413	425.2	293.4	-270.1	-270.1
16:29:15	413	425.2	295.6	-270.1	-270.1
16:29:16	413	425.2	297.8	-270.1	-270.1
16:29:17	413	425.2	300	-270.1	-270.1
16:29:18	413	425.2	302.1	-270.1	-270.1
16:29:19	413	425.2	304.2	-270.1	-270.1
16:29:20	413	425.2	306.2	-270.1	-270.1
16:29:21	412.9	425.2	308.2	-270.1	-270.1
16:29:22	412.9	425.2	310.2	-270.1	-270.1
16:29:23	412.9	425.2	312.2	-270.1	-270.1
16:29:24	412.9	425.2	314.1	-270.1	-270.1
16:29:25	412.9	425.2	316	-270.1	-270.1
16:29:26	412.9	425.2	317.8	-270.1	-270.1
16:29:27	412.9	425.2	319.6	-270.1	-270.1
16:29:28	412.9	425.2	321.3	-270.1	-270.1
16:29:29	412.9	425.2	323	-270.1	-270.1
16:29:30	412.9	425.2	324.7	-270.1	-270.1
16:29:31	412.9	425.2	326.4	-270.1	-270.1
16:29:32	412.9	425.2	328	-270.1	-270.1
16:29:33	412.8	425.2	329.6	-270.1	-270.1
16:29:34	412.8	425.2	331.1	-270.1	-270.1
16:29:35	412.8	425.2	332.7	-270.1	-270.1
16:29:36	412.8	425.2	334.2	-270.1	-270.1
16:29:37	412.8	425.2	335.7	-270.1	-270.1
16:29:38	412.8	425.2	337.1	-270.1	-270.1
16:29:39	412.8	425.2	338.5	-270.1	-270.1
16:29:40	412.8	425.2	339.9	-270.1	-270.1
16:29:41	412.8	425.1	341.3	-270.1	-270.1
16:29:42	412.8	425.1	342.6	-270.1	-270.1
16:29:43	412.8	425.1	343.9	-270.1	-270.1
16:29:44	412.8	425.1	345.2	-270.1	-270.1
16:29:45	412.7	425.1	346.4	-270.1	-270.1
16:29:46	412.7	425.1	347.7	-270.1	-270.1
16:29:47	412.7	425.1	348.9	-270.1	-270.1
16:29:48	412.7	425.1	350.1	-270.1	-270.1
16:29:49	412.7	425.1	351.2	-270.1	-270.1
16:29:50	412.7	425.1	352.4	-270.1	-270.1
16:29:51	412.7	425.1	353.5	-270.1	-270.1
16:29:52	412.7	425.1	354.6	-270.1	-270.1
16:29:53	412.7	425	355.6	-270.1	-270.1
16:29:54	412.8	425.1	356.8	-270.1	-270.1
16:29:55	412.8	425.1	357.8	-270.1	-270.1
16:29:56	412.7	425	358.7	-270.1	-270.1
16:29:57	412.7	425	359.7	-270.1	-270.1
16:29:58	412.7	425	360.7	-270.1	-270.1
16:29:59	412.7	425	361.6	-270.1	-270.1
16:30:00	412.7	425	362.6	-270.1	-270.1
16:30:01	412.6	425	363.5	-270.1	-270.1
16:30:02	412.6	425	364.4	-270.1	-270.1
16:30:03	412.6	425	365.2	-270.1	-270.1
16:30:04	412.6	425	366.1	-270.1	-270.1
16:30:05	412.6	424.9	366.9	-270.1	-270.1
16:30:06	412.6	424.9	367.7	-270.1	-270.1
16:30:07	412.6	424.9	368.5	-270.1	-270.1
16:30:08	412.6	424.9	369.3	-270.1	-270.1
16:30:09	412.6	424.9	370.1	-270.1	-270.1
16:30:10	412.7	425	370.9	-270.1	-270.1
16:30:11	412.7	425	371.7	-270.1	-270.1
16:30:12	412.7	425	372.4	-270.1	-270.1
16:30:13	412.7	425	373.1	-270.1	-270.1
16:30:14	412.6	424.9	373.7	-270.1	-270.1
16:30:15	412.6	424.9	374.4	-270.1	-270.1
16:30:16	412.6	425	375.1	-270.1	-270.1
16:30:17	412.6	425	375.1	-270.1	-270.1
16:30:18	412.6	424.9	375.8	-270.1	-270.1
16:30:19	412.6	424.9	376.3	-270.1	-270.1
16:30:20	412.6	425	377	-270.1	-270.1
16:30:21	412.6	425	377.7	-270.1	-270.1
16:30:22	412.6	425	378.3	-270.1	-270.1
16:30:24	412.6	425	379.4	-270.1	-270.1
16:30:26	412.6	425	380.5	-270.1	-270.1
16:30:28	412.6	425	381.6	-270.1	-270.1
16:30:30	412.6	425	382.7	-270.1	-270.1
16:30:31	412.6	425	383.2	-270.1	-270.1
16:30:32	412.6	425	383.6	-270.1	-270.1
16:30:33	412.6	425	384.1	-270.1	-270.1
16:30:34	412.6	425	384.6	-270.1	-270.1
16:30:35	412.6	425	385.1	-270.1	-270.1
16:30:36	412.6	425	385.5	-270.1	-270.1
16:30:37	412.6	425	386	-270.1	-270.1
16:30:38	412.7	425	386.4	-270.1	-270.1
16:30:39	412.7	425.1	386.9	-270.1	-270.1
16:30:40	412.6	425.1	387.3	-270.1	-270.1
16:30:41	412.6	425.1	387.7	-270.1	-270.1
16:30:42	412.6	425.1	388.1	-270.1	-270.1
16:30:43	412.6	425.1	388.5	-270.1	-270.1
16:30:44	412.6	425.1	388.9	-270.1	-270.1
16:30:45	412.6	425.1	389.3	-270.1	-270.1
16:30:46	412.6	425.1	389.6	-270.1	-270.1
16:30:47	412.7	425.2	390.1	-270.1	-270.1
16:30:48	412.7	425.2	390.4	-270.1	-270.1
16:30:49	412.7	425.2	390.8	-270.1	-270.1
16:30:50	412.7	425.2	391.1	-270.1	-270.1
16:30:51	412.6	425.1	391.3	-270.1	-270.1
16:30:52	412.6	425.1	391.6	-270.1	-270.1
16:30:53	412.6	425.1	391.9	-270.1	-270.1
16:30:54	412.6	425.2	392.3	-270.1	-270.1
16:30:55	412.7	425.2	392.6	-270.1	-270.1
16:30:56	412.7	425.2	393	-270.1	-270.1
16:30:57	412.7	425.2	393.3	-270.1	-270.1
16:30:58	412.7	425.3	393.6	-270.1	-270.1
16:30:59	412.7	425.2	393.8	-270.1	-270.1
16:31:00	412.7	425.2	394.1	-270.1	-270.1
16:31:01	412.7	425.3	394.5	-270.1	-270.1
16:31:02	412.7	425.3	394.7	-270.1	-270.1
16:31:03	412.7	425.3	395	-270.1	-270.1
16:31:04	412.7	425.3	395.3	-270.1	-270.1
16:31:05	412.7	425.3	395.6	-270.1	-270.1
16:31:06	412.7	425.3	395.8	-270.1	-270.1
16:31:07	412.7	425.3	396.1	-270.1	-270.1
16:31:08	412.7	425.3	396.3	-270.1	-270.1
16:31:09	412.7	425.3	396.6	-270.1	-270.1
16:31:10	412.7	425.3	396.8	-270.1	-270.1
16:31:11	412.7	425.3	397.1	-270.1	-270.1
16:31:12	412.7	425.3	397.3	-270.1	-270.1
16:31:13	412.7	425.3	397.5	-270.1	-270.1
16:31:14	412.7	425.3	397.7	-270.1	-270.1
16:31:15	412.7	425.3	397.9	-270.1	-270.1
16:31:16	412.7	425.3	398.1	-270.1	-270.1
16:31:17	412.7	425.3	398.2	-270.1	-270.1
16:31:18	412.7	425.3	398.4	-270.1	-270.1
16:31:19	412.7	425.3	398.6	-270.1	-270.1
16:31:20	412.7	425.3	398.8	-270.1	-270.1
16:31:21	412.7	425.3	399	-270.1	-270.1
16:31:22	412.7	425.3	399.2	-270.1	-270.1
16:31:23	412.7	425.3	399.4	-270.1	-270.1
16:31:24	412.7	425.3	399.6	-270.1	-270.1
16:31:25	412.7	425.3	399.6	-270.1	-270.1
16:31:26	412.7	425.3	399.7	-270.1	-270.1
16:31:27	412.7	425.3	399.9	-270.1	-270.1
16:31:28	412.7	425.3	400.1	-270.1	-270.1
16:31:29	412.7	425.2	400.3	-270.1	-270.1
16:31:30	412.7	425.3	400.5	-270.1	-270.1
16:31:31	412.7	425.2	400.6	-270.1	-270.1
16:31:32	412.7	425.3	400.8	-270.1	-270.1
16:31:33	412.7	425.3	400.9	-270.1	-270.1
16:31:34	412.7	425.2	401.1	-270.1	-270.1
16:31:35	412.7	425.3	401.2	-270.1	-270.1
16:31:36	412.8	425.3	401.4	-270.1	-270.1
16:31:37	412.7	425.3	401.6	-270.1	-270.1
16:31:38	412.7	425.3	401.8	-270.1	-270.1
16:31:39	412.7	425.3	401.9	-270.1	-270.1
16:31:40	412.8	425.3	402	-270.1	-270.1
16:31:41	412.8	425.3	402.2	-270.1	-270.1
16:31:42	412.7	425.3	402.4	-270.1	-270.1
16:31:43	412.7	425.3	402.5	-270.1	-270.1
16:31:44	412.8	425.3	402.6	-270.1	-270.1
16:31:45	412.8	425.3	402.8	-270.1	-270.1
16:31:46	412.7	425.3	403	-270.1	-270.1
16:31:47	412.7	425.3	403.1	-270.1	-270.1
16:31:48	412.7	425.3	403.2	-270.1	-270.1
16:31:49	412.7	425.3	403.3	-270.1	-270.1
16:31:50	412.8	425.3	403.4	-270.1	-270.1
16:31:51	412.8	425.4	403.5	-270.1	-270.1
16:31:52	412.8	425.4	403.6	-270.1	-270.1
16:31:53	412.7	425.3	403.6	-270.1	-270.1
16:31:54	412.7	425.3	403.7	-270.1	-270.1
16:31:55	412.7	425.3	403.7	-270.1	-270.1
16:31:56	412.7	425.4	403.9	-270.1	-270.1
16:31:57	412.7	425.4	404	-270.1	-270.1
16:31:58	412.7	425.4	404.1	-270.1	-270.1
16:31:59	412.7	425.4	404.2	-270.1	-270.1
16:32:00	412.7	425.4	404.3	-270.1	-270.1
16:32:01	412.7	425.4	404.5	-270.1	-270.1
16:32:02	412.7	425.4	404.6	-270.1	-270.1
16:32:03	412.7	425.5	404.7	-270.1	-270.1
16:32:04	412.7	425.5	404.8	-270.1	-270.1
16:32:05	412.6	425.4	404.8	-270.1	-270.1
16:32:06	412.6	425.4	404.9	-270.1	-270.1
16:32:07	412.6	425.5	405	-270.1	-270.1
16:32:08	412.6	425.5	405.1	-270.1	-270.1
16:32:09	412.6	425.5	405.2	-270.1	-270.1
16:32:10	412.6	425.5	405.3	-270.1	-270.1
16:32:11	412.6	425.5	405.4	-270.1	-270.1
16:32:12	412.6	425.5	405.5	-270.1	-270.1
16:32:13	412.7	425.5	405.6	-270.1	-270.1
16:32:14	412.7	425.5	405.7	-270.1	-270.1
16:32:15	412.7	425.5	405.8	-270.1	-270.1
16:32:16	412.7	425.5	405.9	-270.1	-270.1
16:32:17	412.7	425.5	406	-270.1	-270.1
16:32:18	412.7	425.5	406.1	-270.1	-270.1
16:32:19	412.7	425.5	406.2	-270.1	-270.1
16:32:20	412.7	425.6	406.3	-270.1	-270.1
16:32:21	412.7	425.6	406.4	-270.1	-270.1
16:32:22	412.7	425.6	406.5	-270.1	-270.1
16:32:23	412.7	425.6	406.6	-270.1	-270.1
16:32:24	412.7	425.6	406.6	-270.1	-270.1
16:32:25	412.8	425.6	406.6	-270.1	-270.1
16:32:26	412.8	425.6	406.7	-270.1	-270.1
16:32:27	412.8	425.6	406.7	-270.1	-270.1
16:32:28	412.8	425.6	406.8	-270.1	-270.1
16:32:29	412.8	425.6	406.9	-270.1	-270.1
16:32:30	412.8	425.6	407	-270.1	-270.1
16:32:31	412.8	425.6	407	-270.1	-270.1
16:32:32	412.8	425.6	407	-270.1	-270.1
16:32:33	412.8	425.6	407.1	-270.1	-270.1
16:32:34	412.8	425.6	407.2	-270.1	-270.1
16:32:35	412.8	425.6	407.2	-270.1	-270.1
16:32:36	412.8	425.6	407.3	-270.1	-270.1
16:32:37	412.8	425.6	407.3	-270.1	-270.1
16:32:38	412.8	425.6	407.4	-270.1	-270.1
16:32:39	412.8	425.6	407.4	-270.1	-270.1
16:32:40	412.8	425.6	407.5	-270.1	-270.1
16:32:41	412.8	425.6	407.6	-270.1	-270.1
16:32:42	412.8	425.6	407.6	-270.1	-270.1
16:32:43	412.8	425.6	407.7	-270.1	-270.1
16:32:44	412.8	425.6	407.8	-270.1	-270.1
16:32:45	412.8	425.6	407.8	-270.1	-270.1
16:32:46	412.8	425.6	407.9	-270.1	-270.1
16:32:47	412.8	425.6	407.9	-270.1	-270.1
16:32:48	412.8	425.6	408	-270.1	-270.1
16:32:49	412.8	425.6	408	-270.1	-270.1
16:32:50	412.8	425.6	408.1	-270.1	-270.1
16:32:51	412.8	425.6	408.2	-270.1	-270.1
16:32:52	412.8	425.6	408.2	-270.1	-270.1
16:32:53	412.8	425.6	408.3	-270.1	-270.1
16:32:54	412.8	425.6	408.3	-270.1	-270.1
16:32:55	412.8	425.6	408.4	-270.1	-270.1
16:32:56	412.8	425.6	408.4	-270.1	-270.1
16:32:57	412.7	425.6	408.4	-270.1	-270.1
16:32:58	412.8	425.6	408.5	-270.1	-270.1
16:32:59	412.7	425.6	408.5	-270.1	-270.1
16:33:00	412.7	425.6	408.6	-270.1	-270.1
16:33:01	412.7	425.6	408.6	-270.1	-270.1
16:33:02	412.7	425.7	408.7	-270.1	-270.1
16:33:03	412.8	425.7	408.8	-270.1	-270.1
16:33:04	412.8	425.7	408.8	-270.1	-270.1
16:33:05	412.8	425.7	408.9	-270.1	-270.1
16:33:06	412.8	425.7	408.9	-270.1	-270.1
