温度历史数据					
时间	温度0	温度1	温度2	温度3	温度4
16:54:00	412.7	426.3	361.8	-270.1	-270.1
16:54:01	412.7	426.3	362.7	-270.1	-270.1
16:54:02	412.7	426.4	363.7	-270.1	-270.1
16:54:03	412.7	426.4	364.6	-270.1	-270.1
16:54:04	412.7	426.4	365.4	-270.1	-270.1
16:54:05	412.7	426.4	366.3	-270.1	-270.1
16:54:06	412.7	426.4	367.2	-270.1	-270.1
16:54:07	412.7	426.4	368	-270.1	-270.1
16:54:08	412.7	426.4	368.8	-270.1	-270.1
16:54:09	412.7	426.4	369.6	-270.1	-270.1
16:54:10	412.7	426.4	370.4	-270.1	-270.1
16:54:11	412.7	426.4	371.1	-270.1	-270.1
16:54:12	412.7	426.4	371.9	-270.1	-270.1
16:54:13	412.7	426.4	372.6	-270.1	-270.1
16:54:14	412.7	426.4	373.4	-270.1	-270.1
16:54:15	412.7	426.4	374.1	-270.1	-270.1
16:54:16	412.7	426.4	374.1	-270.1	-270.1
16:54:17	412.7	426.4	374.8	-270.1	-270.1
16:54:18	412.7	426.4	375.5	-270.1	-270.1
16:54:19	412.7	426.4	376.1	-270.1	-270.1
16:54:20	412.7	426.4	376.8	-270.1	-270.1
16:54:21	412.7	426.4	377.4	-270.1	-270.1
16:54:22	412.7	426.4	378.1	-270.1	-270.1
16:54:23	412.7	426.4	378.7	-270.1	-270.1
16:54:24	412.7	426.4	379.3	-270.1	-270.1
16:54:25	412.7	426.5	379.9	-270.1	-270.1
16:54:26	412.7	426.4	380.5	-270.1	-270.1
16:54:27	412.7	426.4	381.1	-270.1	-270.1
16:54:28	412.7	426.4	381.6	-270.1	-270.1
16:54:29	412.7	426.4	382.2	-270.1	-270.1
16:54:30	412.7	426.4	382.7	-270.1	-270.1
16:54:31	412.7	426.4	383.3	-270.1	-270.1
16:54:32	412.7	426.4	383.8	-270.1	-270.1
16:54:33	412.7	426.4	384.3	-270.1	-270.1
16:54:34	412.7	426.4	384.7	-270.1	-270.1
16:54:35	412.7	426.4	385.2	-270.1	-270.1
16:54:36	412.7	426.4	385.6	-270.1	-270.1
16:54:37	412.7	426.4	386	-270.1	-270.1
16:54:38	412.7	426.4	386.5	-270.1	-270.1
16:54:39	412.7	426.4	386.9	-270.1	-270.1
16:54:40	412.7	426.4	387.4	-270.1	-270.1
16:54:41	412.7	426.4	387.8	-270.1	-270.1
16:54:42	412.7	426.4	388.1	-270.1	-270.1
16:54:43	412.7	426.4	388.5	-270.1	-270.1
16:54:44	412.7	426.4	388.9	-270.1	-270.1
16:54:45	412.7	426.4	389.3	-270.1	-270.1
16:54:46	412.7	426.3	389.7	-270.1	-270.1
16:54:47	412.7	426.3	390.1	-270.1	-270.1
16:54:48	412.7	426.3	390.4	-270.1	-270.1
16:54:49	412.7	426.3	390.8	-270.1	-270.1
16:54:50	412.7	426.3	391.1	-270.1	-270.1
16:54:51	412.7	426.3	391.5	-270.1	-270.1
16:54:52	412.7	426.3	391.8	-270.1	-270.1
16:54:53	412.7	426.3	392.2	-270.1	-270.1
16:54:54	412.7	426.3	392.5	-270.1	-270.1
16:54:55	412.7	426.3	392.8	-270.1	-270.1
16:54:56	412.6	426.3	393	-270.1	-270.1
16:54:57	412.6	426.3	393.3	-270.1	-270.1
16:54:58	412.6	426.3	393.6	-270.1	-270.1
16:54:59	412.6	426.3	393.9	-270.1	-270.1
16:55:00	412.7	426.3	394.3	-270.1	-270.1
16:55:01	412.7	426.3	394.6	-270.1	-270.1
16:55:02	412.6	426.2	394.8	-270.1	-270.1
16:55:03	412.6	426.3	395.1	-270.1	-270.1
16:55:04	412.7	426.3	395.4	-270.1	-270.1
16:55:05	412.6	426.3	395.7	-270.1	-270.1
16:55:06	412.7	426.3	396	-270.1	-270.1
16:55:07	412.7	426.3	396.2	-270.1	-270.1
16:55:08	412.6	426.3	396.4	-270.1	-270.1
16:55:09	412.6	426.3	396.6	-270.1	-270.1
16:55:10	412.6	426.3	396.8	-270.1	-270.1
16:55:11	412.6	426.3	396.9	-270.1	-270.1
16:55:12	412.6	426.4	397.2	-270.1	-270.1
16:55:13	412.6	426.4	397.4	-270.1	-270.1
16:55:14	412.6	426.4	397.7	-270.1	-270.1
16:55:15	412.6	426.4	397.9	-270.1	-270.1
16:55:16	412.6	426.4	398.1	-270.1	-270.1
16:55:17	412.6	426.4	398.3	-270.1	-270.1
16:55:18	412.6	426.4	398.6	-270.1	-270.1
16:55:19	412.6	426.4	398.8	-270.1	-270.1
16:55:20	412.6	426.4	399	-270.1	-270.1
16:55:21	412.6	426.5	399.2	-270.1	-270.1
16:55:22	412.6	426.5	399.4	-270.1	-270.1
16:55:23	412.6	426.5	399.4	-270.1	-270.1
16:55:24	412.6	426.5	399.6	-270.1	-270.1
16:55:25	412.6	426.5	399.8	-270.1	-270.1
16:55:26	412.6	426.5	400	-270.1	-270.1
16:55:27	412.6	426.5	400.2	-270.1	-270.1
16:55:28	412.6	426.5	400.4	-270.1	-270.1
16:55:29	412.6	426.5	400.6	-270.1	-270.1
16:55:30	412.5	426.5	400.7	-270.1	-270.1
16:55:31	412.5	426.5	400.8	-270.1	-270.1
16:55:32	412.6	426.6	400.9	-270.1	-270.1
16:55:33	412.6	426.6	401.2	-270.1	-270.1
16:55:34	412.6	426.6	401.4	-270.1	-270.1
16:55:35	412.6	426.6	401.5	-270.1	-270.1
16:55:36	412.6	426.6	401.7	-270.1	-270.1
16:55:38	412.6	426.6	402.1	-270.1	-270.1
16:55:40	412.6	426.6	402.4	-270.1	-270.1
16:55:42	412.6	426.6	402.7	-270.1	-270.1
16:55:43	412.6	426.6	402.9	-270.1	-270.1
16:55:44	412.6	426.6	403.1	-270.1	-270.1
16:55:45	412.6	426.7	403.2	-270.1	-270.1
16:55:46	412.6	426.6	403.3	-270.1	-270.1
16:55:47	412.6	426.7	403.4	-270.1	-270.1
16:55:48	412.6	426.7	403.5	-270.1	-270.1
16:55:49	412.6	426.7	403.6	-270.1	-270.1
16:55:50	412.6	426.7	403.8	-270.1	-270.1
16:55:51	412.6	426.7	403.9	-270.1	-270.1
16:55:52	412.7	426.7	404	-270.1	-270.1
16:55:53	412.7	426.7	404.1	-270.1	-270.1
16:55:54	412.7	426.7	404.3	-270.1	-270.1
16:55:55	412.7	426.7	404.4	-270.1	-270.1
16:55:56	412.7	426.7	404.6	-270.1	-270.1
16:55:57	412.7	426.7	404.7	-270.1	-270.1
16:55:58	412.7	426.7	404.7	-270.1	-270.1
16:55:59	412.7	426.7	404.8	-270.1	-270.1
16:56:00	412.7	426.7	404.9	-270.1	-270.1
16:56:01	412.8	426.7	405.1	-270.1	-270.1
16:56:02	412.8	426.7	405.2	-270.1	-270.1
16:56:03	412.8	426.7	405.3	-270.1	-270.1
16:56:04	412.8	426.7	405.5	-270.1	-270.1
16:56:05	412.8	426.7	405.6	-270.1	-270.1
16:56:06	412.8	426.7	405.7	-270.1	-270.1
16:56:07	412.8	426.6	405.8	-270.1	-270.1
16:56:08	412.8	426.7	405.9	-270.1	-270.1
16:56:09	412.9	426.7	406	-270.1	-270.1
16:56:10	412.9	426.6	406.1	-270.1	-270.1
16:56:11	412.9	426.6	406.2	-270.1	-270.1
16:56:12	412.9	426.6	406.3	-270.1	-270.1
16:56:13	412.9	426.6	406.4	-270.1	-270.1
16:56:14	412.9	426.6	406.5	-270.1	-270.1
16:56:15	412.9	426.6	406.6	-270.1	-270.1
16:56:16	412.9	426.7	406.7	-270.1	-270.1
16:56:17	412.9	426.6	406.8	-270.1	-270.1
16:56:18	412.9	426.7	406.9	-270.1	-270.1
16:56:19	412.9	426.7	407	-270.1	-270.1
16:56:20	412.9	426.7	407.1	-270.1	-270.1
16:56:21	412.9	426.7	407.2	-270.1	-270.1
16:56:22	412.9	426.7	407.3	-270.1	-270.1
16:56:23	412.9	426.7	407.4	-270.1	-270.1
16:56:24	412.9	426.7	407.5	-270.1	-270.1
16:56:25	412.9	426.7	407.6	-270.1	-270.1
16:56:26	412.9	426.7	407.6	-270.1	-270.1
16:56:27	412.9	426.7	407.7	-270.1	-270.1
16:56:28	412.9	426.7	407.8	-270.1	-270.1
16:56:29	412.9	426.7	407.8	-270.1	-270.1
16:56:30	412.9	426.7	407.9	-270.1	-270.1
16:56:31	412.8	426.7	407.9	-270.1	-270.1
16:56:32	412.8	426.7	408	-270.1	-270.1
16:56:33	412.8	426.7	408	-270.1	-270.1
16:56:34	412.8	426.7	408.1	-270.1	-270.1
16:56:35	412.8	426.7	408.2	-270.1	-270.1
16:56:36	412.8	426.7	408.2	-270.1	-270.1
16:56:37	412.8	426.7	408.3	-270.1	-270.1
16:56:38	412.8	426.7	408.4	-270.1	-270.1
16:56:39	412.8	426.7	408.4	-270.1	-270.1
16:56:40	412.8	426.7	408.5	-270.1	-270.1
16:56:41	412.8	426.8	408.6	-270.1	-270.1
16:56:42	412.8	426.8	408.6	-270.1	-270.1
16:56:43	412.8	426.8	408.7	-270.1	-270.1
16:56:44	412.8	426.8	408.7	-270.1	-270.1
16:56:45	412.8	426.8	408.8	-270.1	-270.1
16:56:46	412.8	426.8	408.9	-270.1	-270.1
16:56:47	412.8	426.8	408.9	-270.1	-270.1
16:56:48	412.9	426.8	409	-270.1	-270.1
16:56:49	412.8	426.9	409.2	-270.1	-270.1
16:56:50	412.8	426.9	409.2	-270.1	-270.1
16:56:51	412.8	426.8	409.2	-270.1	-270.1
16:56:52	412.8	426.8	409.3	-270.1	-270.1
16:56:53	412.8	426.8	409.4	-270.1	-270.1
16:56:54	412.8	426.8	409.5	-270.1	-270.1
16:56:55	412.8	426.8	409.5	-270.1	-270.1
16:56:56	412.9	426.9	409.6	-270.1	-270.1
16:56:57	412.9	426.9	409.6	-270.1	-270.1
16:56:58	412.9	426.9	409.7	-270.1	-270.1
16:56:59	412.8	426.9	409.6	-270.1	-270.1
16:57:00	412.8	426.9	409.7	-270.1	-270.1
16:57:01	412.8	426.9	409.8	-270.1	-270.1
16:57:02	412.8	426.9	409.9	-270.1	-270.1
16:57:03	412.9	427	410	-270.1	-270.1
16:57:04	412.9	427	410	-270.1	-270.1
16:57:05	412.9	426.9	410.1	-270.1	-270.1
16:57:06	412.9	427	410.1	-270.1	-270.1
16:57:07	412.9	427	410.2	-270.1	-270.1
16:57:08	412.9	426.9	410.3	-270.1	-270.1
16:57:09	412.9	427	410.3	-270.1	-270.1
16:57:10	412.9	427	410.4	-270.1	-270.1
16:57:11	412.9	427	410.5	-270.1	-270.1
16:57:12	412.9	427	410.5	-270.1	-270.1
16:57:13	412.9	427	410.6	-270.1	-270.1
16:57:14	412.9	427	410.7	-270.1	-270.1
16:57:15	412.9	427	410.7	-270.1	-270.1
16:57:16	412.9	427	410.8	-270.1	-270.1
16:57:17	412.9	427	410.8	-270.1	-270.1
16:57:18	412.9	426.9	410.8	-270.1	-270.1
16:57:19	412.9	427	410.8	-270.1	-270.1
16:57:20	412.9	426.9	410.8	-270.1	-270.1
16:57:21	412.9	426.9	410.7	-270.1	-270.1
16:57:22	412.9	426.9	410.7	-270.1	-270.1
16:57:23	412.9	426.9	410.7	-270.1	-270.1
16:57:24	412.9	426.9	410.8	-270.1	-270.1
16:57:25	412.9	426.9	410.8	-270.1	-270.1
16:57:26	412.9	426.9	410.9	-270.1	-270.1
16:57:27	412.9	426.9	410.9	-270.1	-270.1
16:57:28	412.9	426.9	411	-270.1	-270.1
16:57:29	412.9	426.9	411.1	-270.1	-270.1
16:57:30	412.9	426.9	411.1	-270.1	-270.1
16:57:31	412.9	426.9	411.2	-270.1	-270.1
16:57:32	412.9	426.9	411.2	-270.1	-270.1
16:57:33	412.9	426.9	411.3	-270.1	-270.1
16:57:34	412.9	426.9	411.3	-270.1	-270.1
16:57:35	412.9	426.9	411.4	-270.1	-270.1
16:57:36	412.9	426.9	411.4	-270.1	-270.1
16:57:37	412.9	427	411.4	-270.1	-270.1
16:57:38	412.9	426.9	411.4	-270.1	-270.1
16:57:39	412.9	427	411.4	-270.1	-270.1
16:57:40	412.9	427	411.5	-270.1	-270.1
16:57:41	412.9	427	411.5	-270.1	-270.1
16:57:42	412.9	427	411.6	-270.1	-270.1
16:57:43	412.9	427	411.6	-270.1	-270.1
16:57:44	412.9	427	411.7	-270.1	-270.1
16:57:45	412.9	427	411.7	-270.1	-270.1
16:57:46	413	427	411.8	-270.1	-270.1
16:57:47	412.9	427	411.7	-270.1	-270.1
16:57:48	413	427	411.7	-270.1	-270.1
16:57:49	413	427	411.8	-270.1	-270.1
16:57:50	413	427	411.8	-270.1	-270.1
16:57:51	413	427	411.9	-270.1	-270.1
16:57:52	412.9	427	411.9	-270.1	-270.1
16:57:53	412.9	427	411.9	-270.1	-270.1
16:57:54	412.9	427	412	-270.1	-270.1
16:57:55	412.9	427	412	-270.1	-270.1
16:57:56	412.9	427	412.1	-270.1	-270.1
16:57:57	412.9	427	412.1	-270.1	-270.1
16:57:58	412.9	427	412.2	-270.1	-270.1
16:57:59	412.9	427	412.2	-270.1	-270.1
16:58:00	412.9	427	412.3	-270.1	-270.1
16:58:01	412.9	427	412.3	-270.1	-270.1
16:58:02	412.9	427	412.4	-270.1	-270.1
16:58:03	412.9	427	412.4	-270.1	-270.1
16:58:04	412.9	427	412.4	-270.1	-270.1
16:58:05	412.9	427	412.4	-270.1	-270.1
16:58:06	412.9	427	412.5	-270.1	-270.1
16:58:07	412.9	427	412.5	-270.1	-270.1
16:58:08	412.9	427	412.5	-270.1	-270.1
16:58:09	412.9	427.1	412.6	-270.1	-270.1
16:58:10	412.9	427.1	412.6	-270.1	-270.1
16:58:11	412.9	427.1	412.7	-270.1	-270.1
16:58:12	412.9	427.1	412.7	-270.1	-270.1
16:58:13	413	427.1	412.8	-270.1	-270.1
16:58:14	413	427.1	412.8	-270.1	-270.1
16:58:15	413	427.1	412.9	-270.1	-270.1
16:58:16	413	427.1	412.9	-270.1	-270.1
16:58:17	413	427.1	412.9	-270.1	-270.1
16:58:18	413	427.1	413	-270.1	-270.1
16:58:19	413	427.1	413	-270.1	-270.1
16:58:20	413	427.1	412.9	-270.1	-270.1
16:58:21	413	427.1	413	-270.1	-270.1
16:58:22	413	427.1	413	-270.1	-270.1
16:58:23	413	427.1	413	-270.1	-270.1
16:58:24	413	427.1	413.1	-270.1	-270.1
16:58:25	413	427.1	413.1	-270.1	-270.1
16:58:26	413	427.1	413.1	-270.1	-270.1
16:58:27	413	427.1	413.1	-270.1	-270.1
16:58:28	413	427.1	413.2	-270.1	-270.1
16:58:29	413	427.1	413.2	-270.1	-270.1
16:58:30	413	427.1	413.2	-270.1	-270.1
16:58:31	413	427.1	413.2	-270.1	-270.1
16:58:32	413	427.1	413.3	-270.1	-270.1
16:58:33	413	427.1	413.3	-270.1	-270.1
16:58:34	413.1	427.1	413.4	-270.1	-270.1
16:58:35	413.1	427.1	413.3	-270.1	-270.1
16:58:36	413.1	427.1	413.3	-270.1	-270.1
16:58:37	413.1	427.1	413.3	-270.1	-270.1
16:58:38	413.1	427.1	413.4	-270.1	-270.1
16:58:39	413.1	427.1	413.4	-270.1	-270.1
16:58:40	413.1	427.1	413.4	-270.1	-270.1
16:58:41	413.1	427.1	413.4	-270.1	-270.1
16:58:42	413.1	427.1	413.5	-270.1	-270.1
16:58:43	413.1	427.1	413.5	-270.1	-270.1
16:58:44	413.1	427.1	413.6	-270.1	-270.1
16:58:45	413.1	427.1	413.6	-270.1	-270.1
16:58:46	413.1	427.1	413.6	-270.1	-270.1
16:58:47	413.1	427.1	413.6	-270.1	-270.1
16:58:48	413.1	427.1	413.6	-270.1	-270.1
16:58:49	413.1	427.1	413.6	-270.1	-270.1
16:58:50	413.1	427.1	413.7	-270.1	-270.1
16:58:51	413.1	427.1	413.7	-270.1	-270.1
16:58:52	413.1	427.1	413.7	-270.1	-270.1
16:58:53	413.1	427.1	413.7	-270.1	-270.1
16:58:54	413.1	427.1	413.7	-270.1	-270.1
16:58:55	413.1	427.1	413.7	-270.1	-270.1
16:58:56	413.1	427.1	413.7	-270.1	-270.1
16:58:57	413.1	427.1	413.6	-270.1	-270.1
16:58:58	413.1	427.1	413.6	-270.1	-270.1
16:58:59	413.1	427.1	413.6	-270.1	-270.1
16:59:00	413.1	427.1	413.6	-270.1	-270.1
16:59:01	413.1	427.1	413.7	-270.1	-270.1
16:59:02	413.1	427.1	413.6	-270.1	-270.1
16:59:03	413.1	427.1	413.6	-270.1	-270.1
16:59:04	413.1	427.1	413.7	-270.1	-270.1
16:59:05	413.1	427.1	413.7	-270.1	-270.1
16:59:06	413.1	427.1	413.6	-270.1	-270.1
16:59:07	413.1	427.1	413.6	-270.1	-270.1
16:59:08	413.2	427.1	413.6	-270.1	-270.1
16:59:09	413.2	427.1	413.6	-270.1	-270.1
16:59:10	413.2	427.1	413.7	-270.1	-270.1
16:59:11	413.2	427.1	413.7	-270.1	-270.1
16:59:12	413.2	427.2	413.7	-270.1	-270.1
16:59:13	413.2	427.1	413.8	-270.1	-270.1
16:59:14	413.2	427.2	413.8	-270.1	-270.1
16:59:15	413.2	427.2	413.8	-270.1	-270.1
16:59:16	413.2	427.2	413.8	-270.1	-270.1
16:59:17	413.2	427.2	413.9	-270.1	-270.1
16:59:18	413.2	427.2	413.9	-270.1	-270.1
16:59:19	413.2	427.2	413.9	-270.1	-270.1
16:59:20	413.2	427.2	413.9	-270.1	-270.1
16:59:21	413.2	427.2	414	-270.1	-270.1
16:59:22	413.2	427.2	414	-270.1	-270.1
16:59:23	413.2	427.2	414.1	-270.1	-270.1
16:59:24	413.2	427.2	414.1	-270.1	-270.1
16:59:25	413.2	427.2	414.1	-270.1	-270.1
16:59:26	413.2	427.2	414.1	-270.1	-270.1
16:59:27	413.2	427.2	414.2	-270.1	-270.1
16:59:28	413.2	427.2	414.2	-270.1	-270.1
16:59:29	413.2	427.2	414.2	-270.1	-270.1
16:59:30	413.2	427.2	414.3	-270.1	-270.1
16:59:31	413.2	427.2	414.3	-270.1	-270.1
16:59:32	413.2	427.2	414.3	-270.1	-270.1
16:59:33	413.2	427.2	414.3	-270.1	-270.1
16:59:34	413.2	427.2	414.3	-270.1	-270.1
16:59:35	413.2	427.2	414.3	-270.1	-270.1
16:59:36	413.2	427.2	414.3	-270.1	-270.1
16:59:37	413.2	427.2	414.4	-270.1	-270.1
16:59:38	413.2	427.2	414.4	-270.1	-270.1
16:59:39	413.2	427.2	414.4	-270.1	-270.1
16:59:40	413.2	427.2	414.4	-270.1	-270.1
16:59:41	413.2	427.2	414.5	-270.1	-270.1
16:59:42	413.2	427.2	414.5	-270.1	-270.1
16:59:43	413.2	427.2	414.5	-270.1	-270.1
16:59:44	413.2	427.2	414.5	-270.1	-270.1
16:59:45	413.2	427.2	414.6	-270.1	-270.1
16:59:46	413.2	427.2	414.6	-270.1	-270.1
16:59:47	413.2	427.2	414.5	-270.1	-270.1
16:59:48	413.2	427.2	414.5	-270.1	-270.1
16:59:49	413.2	427.2	414.4	-270.1	-270.1
16:59:50	413.2	427.2	414.3	-270.1	-270.1
16:59:51	413.2	427.3	414.4	-270.1	-270.1
16:59:52	413.2	427.3	414.4	-270.1	-270.1
16:59:53	413.2	427.3	414.4	-270.1	-270.1
16:59:54	413.2	427.3	414.4	-270.1	-270.1
16:59:55	413.3	427.3	414.4	-270.1	-270.1
16:59:56	413.2	427.2	414.4	-270.1	-270.1
