温度历史数据					
时间	温度0	温度1	温度2	温度3	温度4
 8:23:22	231.2	87	94.9	-270.1	-270.1
 8:23:23	233.4	88.1	95.8	-270.1	-270.1
 8:23:24	235.6	89.3	96.6	-270.1	-270.1
 8:23:25	237.7	90.4	97.4	-270.1	-270.1
 8:23:26	239.7	90.4	98.2	-270.1	-270.1
 8:23:27	241.8	91.6	99	-270.1	-270.1
 8:23:28	243.8	92.8	99.8	-270.1	-270.1
 8:23:29	245.8	94	100.6	-270.1	-270.1
 8:23:30	247.7	95.2	101.4	-270.1	-270.1
 8:23:31	249.6	96.4	102.1	-270.1	-270.1
 8:23:32	251.4	97.7	102.8	-270.1	-270.1
 8:23:33	253.2	98.9	103.5	-270.1	-270.1
 8:23:34	255	100.2	104.2	-270.1	-270.1
 8:23:35	256.7	101.5	104.8	-270.1	-270.1
 8:23:36	258.3	102.8	105.5	-270.1	-270.1
 8:23:37	259.9	104.1	106	-270.1	-270.1
 8:23:38	261.5	105.4	106.6	-270.1	-270.1
 8:23:39	263	106.7	107.2	-270.1	-270.1
 8:23:40	263	108	107.8	-270.1	-270.1
 8:23:41	264.5	109.4	108.3	-270.1	-270.1
 8:23:42	266	110.7	108.8	-270.1	-270.1
 8:23:43	267.5	112.1	109.3	-270.1	-270.1
 8:23:44	269	113.5	109.9	-270.1	-270.1
 8:23:45	270.4	114.9	110.4	-270.1	-270.1
 8:23:46	271.8	116.3	110.9	-270.1	-270.1
 8:23:47	273.1	117.7	111.4	-270.1	-270.1
 8:23:48	274.4	118.9	111.8	-270.1	-270.1
 8:23:49	275.6	120.1	112.2	-270.1	-270.1
 8:23:50	276.9	121.2	112.6	-270.1	-270.1
 8:23:51	278.1	122	113	-270.1	-270.1
 8:23:52	279.3	122.8	113.4	-270.1	-270.1
 8:23:53	280.4	123.4	113.7	-270.1	-270.1
 8:23:54	281.6	123.9	114.1	-270.1	-270.1
 8:23:55	282.6	124.3	114.4	-270.1	-270.1
 8:23:56	283.7	124.6	114.7	-270.1	-270.1
 8:23:57	284.7	124.8	115	-270.1	-270.1
 8:23:58	285.8	125	115.2	-270.1	-270.1
 8:23:59	286.8	125	115.5	-270.1	-270.1
 8:24: 0	287.8	125.1	115.8	-270.1	-270.1
 8:24: 1	288.8	125.1	116	-270.1	-270.1
 8:24: 2	289.7	125	116.3	-270.1	-270.1
 8:24: 3	290.7	124.9	116.5	-270.1	-270.1
 8:24: 4	291.6	124.8	116.8	-270.1	-270.1
 8:24: 5	292.5	124.7	117	-270.1	-270.1
 8:24: 6	293.4	124.5	117.2	-270.1	-270.1
 8:24: 7	294.3	124.3	117.4	-270.1	-270.1
 8:24: 8	295.2	124.1	117.7	-270.1	-270.1
 8:24: 9	296	123.8	117.9	-270.1	-270.1
 8:24:10	296.9	123.6	118.1	-270.1	-270.1
 8:24:11	297.7	123.3	118.3	-270.1	-270.1
 8:24:12	298.6	123.1	118.5	-270.1	-270.1
 8:24:13	299.4	122.8	118.7	-270.1	-270.1
 8:24:14	300.2	122.5	118.9	-270.1	-270.1
 8:24:15	301	122.2	119.1	-270.1	-270.1
 8:24:16	301.7	121.9	119.3	-270.1	-270.1
 8:24:17	302.5	121.6	119.5	-270.1	-270.1
 8:24:18	303.2	121.3	119.6	-270.1	-270.1
 8:24:19	304	120.9	119.8	-270.1	-270.1
 8:24:20	304.6	120.6	119.8	-270.1	-270.1
 8:24:21	305.4	120.2	119.9	-270.1	-270.1
 8:24:22	306.2	120	120.1	-270.1	-270.1
 8:24:23	306.9	119.7	120.4	-270.1	-270.1
 8:24:24	307.6	119.3	120.5	-270.1	-270.1
 8:24:25	308.3	119	120.7	-270.1	-270.1
 8:24:26	309	118.7	120.9	-270.1	-270.1
 8:24:27	309.6	118.4	121.1	-270.1	-270.1
 8:24:28	310.3	118.1	121.3	-270.1	-270.1
 8:24:29	311	117.8	121.5	-270.1	-270.1
 8:24:30	311.7	117.5	121.7	-270.1	-270.1
 8:24:31	312.3	117.2	121.8	-270.1	-270.1
 8:24:32	313	116.9	122	-270.1	-270.1
 8:24:33	313.6	116.6	122.2	-270.1	-270.1
 8:24:34	314.2	116.6	122.4	-270.1	-270.1
 8:24:35	314.9	116.3	122.6	-270.1	-270.1
 8:24:36	315.5	116	122.8	-270.1	-270.1
 8:24:37	316.1	115.7	122.9	-270.1	-270.1
 8:24:38	316.7	115.4	123.1	-270.1	-270.1
 8:24:39	317.3	115.1	123.2	-270.1	-270.1
 8:24:40	317.9	114.8	123.4	-270.1	-270.1
 8:24:41	318.5	114.6	123.6	-270.1	-270.1
 8:24:42	319.1	114.3	123.8	-270.1	-270.1
 8:24:43	319.7	114.1	124	-270.1	-270.1
 8:24:44	320.3	113.8	124.2	-270.1	-270.1
 8:24:45	320.9	113.6	124.4	-270.1	-270.1
 8:24:46	321.5	113.3	124.6	-270.1	-270.1
 8:24:47	322	113.1	124.8	-270.1	-270.1
 8:24:48	322	112.8	124.9	-270.1	-270.1
 8:24:49	322.6	112.6	125.2	-270.1	-270.1
 8:24:50	323.2	112.4	125.4	-270.1	-270.1
 8:24:51	323.8	112.2	125.6	-270.1	-270.1
 8:24:52	324.3	112	125.8	-270.1	-270.1
 8:24:53	324.9	111.8	126	-270.1	-270.1
 8:24:54	325.5	111.7	126.2	-270.1	-270.1
 8:24:55	326	111.5	126.4	-270.1	-270.1
 8:24:56	326.6	111.4	126.7	-270.1	-270.1
 8:24:57	327.1	111.3	126.9	-270.1	-270.1
 8:24:58	327.6	111.1	127	-270.1	-270.1
 8:24:59	328.2	111	127.3	-270.1	-270.1
 8:25: 0	328.7	110.9	127.5	-270.1	-270.1
 8:25: 1	329.3	110.9	127.7	-270.1	-270.1
 8:25: 2	329.8	110.9	128	-270.1	-270.1
 8:25: 3	330.3	110.8	128.2	-270.1	-270.1
 8:25: 4	330.8	110.8	128.4	-270.1	-270.1
 8:25: 5	331.3	110.8	128.6	-270.1	-270.1
 8:25: 6	331.9	110.9	128.9	-270.1	-270.1
 8:25: 7	332.4	111	129.1	-270.1	-270.1
 8:25: 8	333	111.1	129.5	-270.1	-270.1
 8:25: 9	333.5	111.2	129.7	-270.1	-270.1
 8:25:10	334	111.3	129.9	-270.1	-270.1
 8:25:11	334.5	111.5	130.2	-270.1	-270.1
 8:25:12	335	111.7	130.5	-270.1	-270.1
 8:25:13	335.5	112	130.7	-270.1	-270.1
 8:25:14	335.9	112.2	130.9	-270.1	-270.1
 8:25:15	336.5	112.4	131.2	-270.1	-270.1
 8:25:16	337	112.8	131.6	-270.1	-270.1
 8:25:17	337.5	113.1	131.9	-270.1	-270.1
 8:25:18	338	113.4	132.1	-270.1	-270.1
 8:25:19	338.5	113.8	132.4	-270.1	-270.1
 8:25:20	339	114.2	132.7	-270.1	-270.1
 8:25:21	339.5	114.6	133	-270.1	-270.1
 8:25:22	340	115.1	133.3	-270.1	-270.1
 8:25:23	340.5	115.5	133.6	-270.1	-270.1
 8:25:24	341	116	134	-270.1	-270.1
 8:25:25	341.5	116.5	134.3	-270.1	-270.1
 8:25:26	342	116.9	134.6	-270.1	-270.1
 8:25:27	342.5	117.4	134.9	-270.1	-270.1
 8:25:28	343	117.9	134.9	-270.1	-270.1
 8:25:29	343.5	118.4	135.2	-270.1	-270.1
 8:25:30	344	118.9	135.6	-270.1	-270.1
 8:25:31	344.5	119.4	135.9	-270.1	-270.1
 8:25:32	344.9	119.9	136.3	-270.1	-270.1
 8:25:33	345.4	120.4	136.6	-270.1	-270.1
 8:25:34	345.9	120.8	137	-270.1	-270.1
 8:25:35	346.4	121.3	137.2	-270.1	-270.1
 8:25:36	346.9	121.8	137.6	-270.1	-270.1
 8:25:37	347.4	122.3	138	-270.1	-270.1
 8:25:38	347.9	122.7	138.4	-270.1	-270.1
 8:25:39	348.4	123.1	138.7	-270.1	-270.1
 8:25:40	348.8	123.5	139.1	-270.1	-270.1
 8:25:41	349.3	123.9	139.4	-270.1	-270.1
 8:25:42	349.8	123.9	139.7	-270.1	-270.1
 8:25:43	350.3	124.4	140.2	-270.1	-270.1
 8:25:44	350.7	124.8	140.5	-270.1	-270.1
 8:25:45	351.2	125.1	140.8	-270.1	-270.1
 8:25:46	351.7	125.5	141.2	-270.1	-270.1
 8:25:47	352.2	125.8	141.6	-270.1	-270.1
 8:25:48	352.7	126.1	142	-270.1	-270.1
 8:25:49	353.2	126.5	142.4	-270.1	-270.1
 8:25:50	353.7	126.8	142.8	-270.1	-270.1
 8:25:51	354.2	127.1	143.2	-270.1	-270.1
 8:25:52	354.7	127.4	143.6	-270.1	-270.1
 8:25:53	355.2	127.7	144	-270.1	-270.1
 8:25:54	355.7	128	144.4	-270.1	-270.1
 8:25:55	356.2	128.3	144.8	-270.1	-270.1
 8:25:56	356.2	128.6	145.2	-270.1	-270.1
 8:25:57	356.7	128.8	145.5	-270.1	-270.1
 8:25:58	357.1	129	145.9	-270.1	-270.1
 8:25:59	357.6	129.3	146.3	-270.1	-270.1
 8:26: 0	358.1	129.5	146.7	-270.1	-270.1
 8:26: 1	358.6	129.8	147.2	-270.1	-270.1
 8:26: 2	359.1	129.9	147.5	-270.1	-270.1
 8:26: 3	359.6	130.2	147.9	-270.1	-270.1
 8:26: 4	360	130.4	148.3	-270.1	-270.1
 8:26: 5	360.5	130.7	148.8	-270.1	-270.1
 8:26: 6	361	130.9	149.2	-270.1	-270.1
 8:26: 7	361.5	131.1	149.6	-270.1	-270.1
 8:26: 8	362	131.4	150.1	-270.1	-270.1
 8:26: 9	362.5	131.6	150.5	-270.1	-270.1
 8:26:10	362.9	131.8	150.9	-270.1	-270.1
 8:26:11	363.4	132	151.3	-270.1	-270.1
 8:26:12	363.8	132.3	151.7	-270.1	-270.1
 8:26:13	364.3	132.5	152.1	-270.1	-270.1
 8:26:14	364.8	132.8	152.6	-270.1	-270.1
 8:26:15	365.2	133.1	153	-270.1	-270.1
 8:26:16	365.7	133.3	153.4	-270.1	-270.1
 8:26:17	366.1	133.6	153.8	-270.1	-270.1
 8:26:18	366.6	133.9	154.2	-270.1	-270.1
 8:26:19	367	134.3	154.7	-270.1	-270.1
 8:26:20	367.4	134.6	155.1	-270.1	-270.1
 8:26:21	367.9	134.9	155.5	-270.1	-270.1
 8:26:22	368.4	135.2	156	-270.1	-270.1
 8:26:23	368.8	135.6	156.4	-270.1	-270.1
 8:26:24	369.3	135.9	156.9	-270.1	-270.1
 8:26:25	369.8	136.3	157.4	-270.1	-270.1
 8:26:26	370.2	136.6	157.7	-270.1	-270.1
 8:26:27	370.7	137	158.2	-270.1	-270.1
 8:26:28	371.2	137.5	158.7	-270.1	-270.1
 8:26:29	371.6	137.9	159.2	-270.1	-270.1
 8:26:30	372.1	138.3	159.7	-270.1	-270.1
 8:26:31	372.6	138.8	160.1	-270.1	-270.1
 8:26:32	373.1	139.3	160.6	-270.1	-270.1
 8:26:33	373.6	139.8	161.1	-270.1	-270.1
 8:26:34	374	140.3	161.6	-270.1	-270.1
 8:26:35	374.5	140.8	162.1	-270.1	-270.1
 8:26:36	375	141.3	162.1	-270.1	-270.1
 8:26:37	375.5	141.8	162.6	-270.1	-270.1
 8:26:38	376	142.3	163.1	-270.1	-270.1
 8:26:39	376.4	142.9	163.6	-270.1	-270.1
 8:26:40	376.9	143.5	164.1	-270.1	-270.1
 8:26:41	377.4	144	164.6	-270.1	-270.1
 8:26:42	377.9	144.6	165.1	-270.1	-270.1
 8:26:43	378.4	145.2	165.7	-270.1	-270.1
 8:26:44	378.9	145.8	166.2	-270.1	-270.1
 8:26:45	379.4	146.4	166.7	-270.1	-270.1
 8:26:46	379.9	147	167.3	-270.1	-270.1
 8:26:47	380.3	147.6	167.8	-270.1	-270.1
 8:26:48	380.8	148.2	168.3	-270.1	-270.1
 8:26:49	381.3	148.8	168.8	-270.1	-270.1
 8:26:50	381.8	149.5	169.4	-270.1	-270.1
 8:26:51	382.3	149.5	169.9	-270.1	-270.1
 8:26:52	382.8	150.1	170.5	-270.1	-270.1
 8:26:53	383.3	150.7	171	-270.1	-270.1
 8:26:54	383.8	151.3	171.6	-270.1	-270.1
 8:26:55	384.3	152	172.1	-270.1	-270.1
 8:26:56	384.8	152.6	172.7	-270.1	-270.1
 8:26:57	385.3	153.2	173.3	-270.1	-270.1
 8:26:58	385.8	153.8	173.8	-270.1	-270.1
 8:26:59	386.3	154.4	174.4	-270.1	-270.1
 8:27: 0	386.7	155	174.9	-270.1	-270.1
 8:27: 1	387.2	155.6	175.5	-270.1	-270.1
 8:27: 2	387.7	156.2	176	-270.1	-270.1
 8:27: 3	387.7	156.8	176.6	-270.1	-270.1
 8:27: 4	388.2	157.4	177.1	-270.1	-270.1
 8:27: 5	388.7	158	177.7	-270.1	-270.1
 8:27: 6	389.2	158.6	178.3	-270.1	-270.1
 8:27: 7	389.7	159.2	178.9	-270.1	-270.1
 8:27: 8	390.3	159.8	179.5	-270.1	-270.1
 8:27: 9	390.8	160.3	180	-270.1	-270.1
 8:27:10	391.3	160.9	180.6	-270.1	-270.1
 8:27:11	391.8	161.5	181.2	-270.1	-270.1
 8:27:12	392.3	162	181.8	-270.1	-270.1
 8:27:13	392.8	162.6	182.4	-270.1	-270.1
 8:27:14	393.3	163.1	182.9	-270.1	-270.1
 8:27:15	393.7	163.7	183.5	-270.1	-270.1
 8:27:16	394.3	164.3	184.2	-270.1	-270.1
 8:27:17	394.8	164.8	184.7	-270.1	-270.1
 8:27:18	395.2	165.3	185.3	-270.1	-270.1
 8:27:20	396.2	166.3	186.4	-270.1	-270.1
 8:27:22	397.1	167.4	187.5	-270.1	-270.1
 8:27:24	398	168.5	188.7	-270.1	-270.1
 8:27:25	398.5	169	189.3	-270.1	-270.1
 8:27:26	399	169.5	189.9	-270.1	-270.1
 8:27:27	399.4	170	190.5	-270.1	-270.1
 8:27:28	399.9	170.6	191	-270.1	-270.1
 8:27:29	400.4	171.1	191.6	-270.1	-270.1
 8:27:30	400.9	171.6	192.2	-270.1	-270.1
 8:27:31	401.4	172.2	192.8	-270.1	-270.1
 8:27:32	401.9	172.7	193.4	-270.1	-270.1
 8:27:33	402.3	173.3	194	-270.1	-270.1
 8:27:34	402.8	173.8	194.6	-270.1	-270.1
 8:27:35	403.3	174.4	195.2	-270.1	-270.1
 8:27:36	403.8	174.9	195.8	-270.1	-270.1
 8:27:37	404.3	175.5	196.4	-270.1	-270.1
 8:27:38	404.8	176.1	197	-270.1	-270.1
 8:27:39	405.3	176.7	197.6	-270.1	-270.1
 8:27:40	405.8	177.3	198.3	-270.1	-270.1
 8:27:41	406.3	177.9	198.9	-270.1	-270.1
 8:27:42	406.8	178.4	199.5	-270.1	-270.1
 8:27:43	407.3	179	200.1	-270.1	-270.1
 8:27:44	407.8	179.6	200.1	-270.1	-270.1
 8:27:45	408.4	180.2	200.8	-270.1	-270.1
 8:27:46	408.9	180.8	201.4	-270.1	-270.1
 8:27:47	409.4	181.4	202	-270.1	-270.1
 8:27:48	409.9	182	202.7	-270.1	-270.1
 8:27:49	410.4	182.6	203.3	-270.1	-270.1
 8:27:50	411	183.3	203.9	-270.1	-270.1
 8:27:51	411.6	184	204.7	-270.1	-270.1
 8:27:52	412.1	184.6	205.3	-270.1	-270.1
 8:27:53	412.6	185.2	206	-270.1	-270.1
 8:27:54	413.2	185.9	206.6	-270.1	-270.1
 8:27:55	413.7	186.6	207.3	-270.1	-270.1
 8:27:56	414.1	187.2	207.9	-270.1	-270.1
 8:27:57	414.7	187.2	208.5	-270.1	-270.1
 8:27:58	415.2	187.9	209.2	-270.1	-270.1
 8:27:59	415.8	188.6	209.9	-270.1	-270.1
 8:28: 0	416.3	189.3	210.6	-270.1	-270.1
 8:28: 1	416.8	190	211.3	-270.1	-270.1
 8:28: 2	417.3	190.7	211.9	-270.1	-270.1
 8:28: 3	417.8	191.4	212.6	-270.1	-270.1
 8:28: 4	418.2	192.1	213.2	-270.1	-270.1
 8:28: 5	418.7	192.7	213.8	-270.1	-270.1
 8:28: 6	419.3	193.4	214.5	-270.1	-270.1
 8:28: 7	419.8	194.2	215.2	-270.1	-270.1
 8:28: 8	420.3	194.9	215.8	-270.1	-270.1
 8:28: 9	420.8	195.5	216.4	-270.1	-270.1
 8:28:10	421.3	196.2	217.1	-270.1	-270.1
 8:28:11	421.3	196.9	217.8	-270.1	-270.1
 8:28:12	421.8	197.6	218.4	-270.1	-270.1
 8:28:13	422.3	198.4	219.2	-270.1	-270.1
 8:28:14	422.8	199.1	219.8	-270.1	-270.1
 8:28:15	423.3	199.8	220.4	-270.1	-270.1
 8:28:16	423.8	200.5	221.1	-270.1	-270.1
 8:28:17	424.3	201.2	221.8	-270.1	-270.1
 8:28:18	424.8	201.9	222.5	-270.1	-270.1
 8:28:19	425.3	202.7	223.1	-270.1	-270.1
 8:28:20	425.8	203.4	223.8	-270.1	-270.1
 8:28:21	426.4	204.2	224.6	-270.1	-270.1
 8:28:22	426.9	204.9	225.3	-270.1	-270.1
 8:28:23	427.4	205.5	225.9	-270.1	-270.1
 8:28:24	427.9	206.2	226.6	-270.1	-270.1
 8:28:25	428.5	207	227.3	-270.1	-270.1
 8:28:26	429	207.7	228	-270.1	-270.1
 8:28:27	429.6	208.4	228.7	-270.1	-270.1
 8:28:28	430.1	209.1	229.4	-270.1	-270.1
 8:28:29	430.6	209.8	230.1	-270.1	-270.1
 8:28:30	431.1	210.5	230.8	-270.1	-270.1
 8:28:31	431.7	211.2	231.4	-270.1	-270.1
 8:28:32	432.2	212	232.2	-270.1	-270.1
 8:28:33	432.7	212.7	232.9	-270.1	-270.1
 8:28:34	433.2	213.3	233.5	-270.1	-270.1
 8:28:35	433.7	214	234.2	-270.1	-270.1
 8:28:36	434.3	214.8	235	-270.1	-270.1
 8:28:37	434.8	215.5	235.7	-270.1	-270.1
 8:28:38	435.3	216.2	236.4	-270.1	-270.1
 8:28:39	435.8	216.9	237.1	-270.1	-270.1
 8:28:40	436.3	217.6	237.8	-270.1	-270.1
 8:28:41	436.8	218.4	238.5	-270.1	-270.1
 8:28:42	437.4	219.1	239.2	-270.1	-270.1
 8:28:43	437.9	219.8	239.9	-270.1	-270.1
 8:28:44	438.4	220.5	240.6	-270.1	-270.1
 8:28:45	438.9	221.2	241.3	-270.1	-270.1
 8:28:46	439.4	221.9	242	-270.1	-270.1
 8:28:47	439.9	222.6	242.7	-270.1	-270.1
 8:28:48	440.4	223.3	243.4	-270.1	-270.1
 8:28:49	440.9	224.1	244.1	-270.1	-270.1
 8:28:50	441.5	224.8	244.9	-270.1	-270.1
 8:28:51	442	225.5	245.6	-270.1	-270.1
 8:28:52	442.5	226.3	245.6	-270.1	-270.1
 8:28:53	443.1	227	246.3	-270.1	-270.1
 8:28:54	443.6	227.7	247.1	-270.1	-270.1
 8:28:55	444.1	228.4	247.8	-270.1	-270.1
 8:28:56	444.6	229.2	248.5	-270.1	-270.1
 8:28:57	445.2	229.9	249.2	-270.1	-270.1
 8:28:58	445.7	230.6	249.9	-270.1	-270.1
 8:28:59	446.2	231.4	250.7	-270.1	-270.1
 8:29: 0	446.6	232	251.4	-270.1	-270.1
 8:29: 1	447.1	232.8	252	-270.1	-270.1
 8:29: 2	447.6	233.5	252.7	-270.1	-270.1
 8:29: 3	448.1	234.3	253.4	-270.1	-270.1
 8:29: 4	448.6	235	254.1	-270.1	-270.1
 8:29: 5	449.1	235	254.8	-270.1	-270.1
 8:29: 6	449.6	235.7	255.5	-270.1	-270.1
 8:29: 7	450.2	236.5	256.3	-270.1	-270.1
 8:29: 8	450.7	237.2	257	-270.1	-270.1
 8:29: 9	451.2	238	257.7	-270.1	-270.1
 8:29:10	451.7	238.7	258.4	-270.1	-270.1
 8:29:11	452.2	239.5	259.1	-270.1	-270.1
 8:29:12	452.7	240.2	259.9	-270.1	-270.1
 8:29:13	453.2	241	260.6	-270.1	-270.1
 8:29:14	453.8	241.7	261.3	-270.1	-270.1
 8:29:15	454.3	242.5	262.1	-270.1	-270.1
 8:29:16	454.9	243.3	262.8	-270.1	-270.1
 8:29:17	455.4	244	263.5	-270.1	-270.1
 8:29:18	456	244.8	264.3	-270.1	-270.1
 8:29:19	456	245.6	265.1	-270.1	-270.1
 8:29:20	456.5	246.4	265.8	-270.1	-270.1
 8:29:21	457.1	247.2	266.5	-270.1	-270.1
 8:29:22	457.6	248	267.3	-270.1	-270.1
 8:29:23	458.1	248.8	268	-270.1	-270.1
 8:29:24	458.7	249.5	268.8	-270.1	-270.1
 8:29:25	459.2	250.3	269.5	-270.1	-270.1
 8:29:26	459.8	251.1	270.3	-270.1	-270.1
 8:29:27	460.3	251.9	271	-270.1	-270.1
 8:29:28	460.8	252.7	271.7	-270.1	-270.1
 8:29:29	461.4	253.6	272.6	-270.1	-270.1
 8:29:30	462	254.4	273.3	-270.1	-270.1
 8:29:31	462.5	255.2	274.1	-270.1	-270.1
