温度历史数据					
时间	温度0	温度1	温度2	温度3	温度4
10:53:24	100	48.1	46.7	-270.1	-270.1
10:53:25	100.1	48.1	46.7	-270.1	-270.1
10:53:26	100.2	48.2	46.8	-270.1	-270.1
10:53:27	100.3	48.2	46.8	-270.1	-270.1
10:53:28	100.4	48.2	46.9	-270.1	-270.1
10:53:29	100.5	48.2	46.9	-270.1	-270.1
10:53:30	100.6	48.3	47	-270.1	-270.1
10:53:31	100.7	48.3	47	-270.1	-270.1
10:53:32	100.7	48.3	47.1	-270.1	-270.1
10:53:33	100.8	48.4	47.1	-270.1	-270.1
10:53:34	100.9	48.4	47.2	-270.1	-270.1
10:53:35	101	48.4	47.2	-270.1	-270.1
10:53:36	101	48.4	47.3	-270.1	-270.1
10:53:37	101.1	48.5	47.3	-270.1	-270.1
10:53:38	101.2	48.5	47.4	-270.1	-270.1
10:53:39	101.3	48.5	47.4	-270.1	-270.1
10:53:40	101.3	48.5	47.4	-270.1	-270.1
10:53:41	101.3	48.5	47.4	-270.1	-270.1
10:53:42	101.4	48.5	47.5	-270.1	-270.1
10:53:43	101.5	48.6	47.5	-270.1	-270.1
10:53:44	101.5	48.6	47.6	-270.1	-270.1
10:53:45	101.6	48.6	47.6	-270.1	-270.1
10:53:46	101.7	48.7	47.7	-270.1	-270.1
10:53:47	101.7	48.7	47.7	-270.1	-270.1
10:53:48	101.8	48.8	47.8	-270.1	-270.1
10:53:49	101.9	48.8	47.9	-270.1	-270.1
10:53:50	101.9	48.8	47.9	-270.1	-270.1
10:53:51	101.9	48.8	47.9	-270.1	-270.1
10:53:52	102	48.8	47.9	-270.1	-270.1
10:53:53	102	48.8	48	-270.1	-270.1
10:53:54	102.1	48.9	48	-270.1	-270.1
10:53:55	102.1	48.9	48	-270.1	-270.1
10:53:56	102.2	48.9	48.1	-270.1	-270.1
10:53:57	102.2	49	48.1	-270.1	-270.1
10:53:58	102.3	49	48.2	-270.1	-270.1
10:53:59	102.3	49	48.2	-270.1	-270.1
10:54:00	102.4	49	48.3	-270.1	-270.1
10:54:01	102.4	49.1	48.3	-270.1	-270.1
10:54:02	102.5	49.1	48.4	-270.1	-270.1
10:54:03	102.5	49.1	48.4	-270.1	-270.1
10:54:04	102.5	49.2	48.4	-270.1	-270.1
10:54:05	102.6	49.2	48.5	-270.1	-270.1
10:54:06	102.6	49.2	48.5	-270.1	-270.1
10:54:07	102.7	49.3	48.6	-270.1	-270.1
10:54:08	102.7	49.3	48.6	-270.1	-270.1
10:54:09	102.8	49.3	48.7	-270.1	-270.1
10:54:10	102.8	49.3	48.7	-270.1	-270.1
10:54:11	102.8	49.3	48.8	-270.1	-270.1
10:54:12	102.9	49.4	48.8	-270.1	-270.1
10:54:13	103	49.4	48.9	-270.1	-270.1
10:54:14	103	49.4	48.9	-270.1	-270.1
10:54:15	103.1	49.5	49	-270.1	-270.1
10:54:16	103.1	49.5	49	-270.1	-270.1
10:54:17	103.2	49.5	49.1	-270.1	-270.1
10:54:18	103.2	49.6	49.1	-270.1	-270.1
10:54:19	103.3	49.6	49.2	-270.1	-270.1
10:54:20	103.3	49.6	49.2	-270.1	-270.1
10:54:21	103.4	49.6	49.3	-270.1	-270.1
10:54:22	103.4	49.7	49.3	-270.1	-270.1
10:54:23	103.5	49.7	49.3	-270.1	-270.1
10:54:24	103.5	49.8	49.4	-270.1	-270.1
10:54:25	103.6	49.8	49.4	-270.1	-270.1
10:54:26	103.6	49.8	49.5	-270.1	-270.1
10:54:27	103.7	49.8	49.5	-270.1	-270.1
10:54:28	103.8	49.9	49.6	-270.1	-270.1
10:54:29	103.8	49.9	49.6	-270.1	-270.1
10:54:30	103.9	49.9	49.7	-270.1	-270.1
10:54:31	104	50	49.7	-270.1	-270.1
10:54:32	104	49.9	49.7	-270.1	-270.1
10:54:33	104.1	50	49.8	-270.1	-270.1
10:54:34	104.2	50.1	49.9	-270.1	-270.1
10:54:35	104.3	50.1	49.9	-270.1	-270.1
10:54:36	104.4	50.1	50	-270.1	-270.1
10:54:37	104.5	50.2	50	-270.1	-270.1
10:54:38	104.6	50.2	50.1	-270.1	-270.1
10:54:39	104.7	50.2	50.1	-270.1	-270.1
10:54:40	104.8	50.2	50.2	-270.1	-270.1
10:54:41	104.9	50.3	50.2	-270.1	-270.1
10:54:42	105	50.3	50.3	-270.1	-270.1
10:54:43	105.1	50.4	50.3	-270.1	-270.1
10:54:44	105.2	50.4	50.4	-270.1	-270.1
10:54:45	105.3	50.4	50.4	-270.1	-270.1
10:54:46	105.4	50.4	50.5	-270.1	-270.1
10:54:47	105.6	50.5	50.5	-270.1	-270.1
10:54:48	105.7	50.5	50.5	-270.1	-270.1
10:54:49	105.8	50.5	50.6	-270.1	-270.1
10:54:50	105.9	50.6	50.6	-270.1	-270.1
10:54:51	106.1	50.6	50.7	-270.1	-270.1
10:54:52	106.2	50.6	50.7	-270.1	-270.1
10:54:53	106.3	50.6	50.8	-270.1	-270.1
10:54:54	106.5	50.7	50.8	-270.1	-270.1
10:54:55	106.6	50.7	50.9	-270.1	-270.1
10:54:56	106.7	50.8	50.9	-270.1	-270.1
10:54:57	106.9	50.8	51	-270.1	-270.1
10:54:58	107	50.8	51	-270.1	-270.1
10:54:59	107.2	50.8	51.1	-270.1	-270.1
10:55:00	107.3	50.9	51.1	-270.1	-270.1
10:55:01	107.4	50.9	51.2	-270.1	-270.1
10:55:02	107.6	50.9	51.2	-270.1	-270.1
10:55:03	107.7	50.9	51.2	-270.1	-270.1
10:55:04	107.9	51	51.3	-270.1	-270.1
10:55:05	108	51	51.3	-270.1	-270.1
10:55:06	108.2	51.1	51.4	-270.1	-270.1
10:55:07	108.3	51.1	51.4	-270.1	-270.1
10:55:08	108.4	51.1	51.5	-270.1	-270.1
10:55:09	108.6	51.1	51.5	-270.1	-270.1
10:55:10	108.8	51.2	51.6	-270.1	-270.1
10:55:11	108.9	51.2	51.6	-270.1	-270.1
10:55:12	109.1	51.3	51.7	-270.1	-270.1
10:55:13	109.3	51.3	51.8	-270.1	-270.1
10:55:14	109.4	51.4	51.8	-270.1	-270.1
10:55:15	109.6	51.4	51.9	-270.1	-270.1
10:55:16	109.7	51.4	51.9	-270.1	-270.1
10:55:17	109.9	51.4	52	-270.1	-270.1
10:55:18	110	51.5	52	-270.1	-270.1
10:55:19	110.2	51.5	52.1	-270.1	-270.1
10:55:20	110.3	51.5	52.1	-270.1	-270.1
10:55:21	110.4	51.5	52.1	-270.1	-270.1
10:55:22	110.6	51.6	52.1	-270.1	-270.1
10:55:23	110.8	51.6	52.2	-270.1	-270.1
10:55:24	110.9	51.6	52.2	-270.1	-270.1
10:55:25	111.1	51.7	52.3	-270.1	-270.1
10:55:26	111.2	51.7	52.4	-270.1	-270.1
10:55:27	111.4	51.7	52.4	-270.1	-270.1
10:55:28	111.5	51.8	52.4	-270.1	-270.1
10:55:29	111.5	51.8	52.5	-270.1	-270.1
10:55:30	111.7	51.8	52.5	-270.1	-270.1
10:55:31	111.9	51.9	52.6	-270.1	-270.1
10:55:32	112	51.9	52.6	-270.1	-270.1
10:55:33	112.2	51.9	52.7	-270.1	-270.1
10:55:34	112.3	52	52.7	-270.1	-270.1
10:55:35	112.5	52	52.8	-270.1	-270.1
10:55:36	112.7	52.1	52.8	-270.1	-270.1
10:55:37	112.8	52.1	52.9	-270.1	-270.1
10:55:38	113	52.1	52.9	-270.1	-270.1
10:55:39	113.1	52.2	53	-270.1	-270.1
10:55:40	113.3	52.2	53	-270.1	-270.1
10:55:41	113.5	52.3	53.1	-270.1	-270.1
10:55:42	113.6	52.3	53.1	-270.1	-270.1
10:55:43	113.8	52.3	53.2	-270.1	-270.1
10:55:44	113.9	52.4	53.2	-270.1	-270.1
10:55:45	114.1	52.4	53.3	-270.1	-270.1
10:55:46	114.3	52.4	53.3	-270.1	-270.1
10:55:47	114.4	52.5	53.4	-270.1	-270.1
10:55:48	114.6	52.5	53.4	-270.1	-270.1
10:55:49	114.7	52.6	53.5	-270.1	-270.1
10:55:50	114.9	52.6	53.5	-270.1	-270.1
10:55:51	115.1	52.6	53.6	-270.1	-270.1
10:55:52	115.2	52.7	53.6	-270.1	-270.1
10:55:53	115.4	52.7	53.7	-270.1	-270.1
10:55:54	115.6	52.8	53.7	-270.1	-270.1
10:55:55	115.7	52.8	53.8	-270.1	-270.1
10:55:56	115.9	52.8	53.8	-270.1	-270.1
10:55:57	116.1	52.9	53.9	-270.1	-270.1
10:55:58	116.2	52.9	53.9	-270.1	-270.1
10:55:59	116.4	53	54	-270.1	-270.1
10:56:00	116.6	53	54	-270.1	-270.1
10:56:01	116.7	53	54.1	-270.1	-270.1
10:56:02	116.9	53.1	54.1	-270.1	-270.1
10:56:03	117	53.1	54.2	-270.1	-270.1
10:56:04	117.2	53.2	54.2	-270.1	-270.1
10:56:05	117.4	53.2	54.3	-270.1	-270.1
10:56:06	117.6	53.2	54.3	-270.1	-270.1
10:56:07	117.7	53.3	54.4	-270.1	-270.1
10:56:08	117.9	53.3	54.4	-270.1	-270.1
10:56:09	118.1	53.4	54.5	-270.1	-270.1
10:56:10	118.3	53.4	54.5	-270.1	-270.1
10:56:11	118.4	53.4	54.6	-270.1	-270.1
10:56:12	118.6	53.5	54.6	-270.1	-270.1
10:56:13	118.8	53.5	54.7	-270.1	-270.1
10:56:14	119	53.6	54.7	-270.1	-270.1
10:56:15	119.1	53.6	54.8	-270.1	-270.1
10:56:16	119.3	53.6	54.8	-270.1	-270.1
10:56:17	119.4	53.6	54.8	-270.1	-270.1
10:56:18	119.7	53.7	54.9	-270.1	-270.1
10:56:19	119.9	53.8	55	-270.1	-270.1
10:56:20	120.1	53.8	55	-270.1	-270.1
10:56:21	120.2	53.8	55.1	-270.1	-270.1
10:56:22	120.4	53.8	55.1	-270.1	-270.1
10:56:23	120.6	53.8	55.1	-270.1	-270.1
10:56:24	120.7	53.8	55.2	-270.1	-270.1
10:56:25	120.9	53.9	55.2	-270.1	-270.1
10:56:26	121.2	53.9	55.3	-270.1	-270.1
10:56:27	121.4	54	55.4	-270.1	-270.1
10:56:28	121.5	54.1	55.5	-270.1	-270.1
10:56:29	121.7	54.1	55.5	-270.1	-270.1
10:56:30	121.9	54.1	55.6	-270.1	-270.1
10:56:31	122.1	54.2	55.6	-270.1	-270.1
10:56:32	122.3	54.2	55.7	-270.1	-270.1
10:56:33	122.5	54.3	55.7	-270.1	-270.1
10:56:34	122.7	54.3	55.8	-270.1	-270.1
10:56:35	122.9	54.3	55.8	-270.1	-270.1
10:56:36	123.1	54.4	55.9	-270.1	-270.1
10:56:37	123.1	54.4	56	-270.1	-270.1
10:56:38	123.3	54.5	56	-270.1	-270.1
10:56:39	123.4	54.5	56.1	-270.1	-270.1
10:56:40	123.6	54.6	56.1	-270.1	-270.1
10:56:41	123.8	54.6	56.2	-270.1	-270.1
10:56:42	124	54.6	56.2	-270.1	-270.1
10:56:43	124.2	54.7	56.3	-270.1	-270.1
10:56:44	124.4	54.7	56.3	-270.1	-270.1
10:56:45	124.6	54.7	56.4	-270.1	-270.1
10:56:46	124.8	54.8	56.5	-270.1	-270.1
10:56:47	125	54.8	56.5	-270.1	-270.1
10:56:48	125.2	54.9	56.6	-270.1	-270.1
10:56:49	125.4	54.9	56.6	-270.1	-270.1
10:56:50	125.5	55	56.7	-270.1	-270.1
10:56:51	125.7	55	56.7	-270.1	-270.1
10:56:52	125.9	55.1	56.8	-270.1	-270.1
10:56:53	126.1	55.1	56.8	-270.1	-270.1
10:56:54	126.3	55.2	56.9	-270.1	-270.1
10:56:55	126.5	55.2	56.9	-270.1	-270.1
10:56:56	126.7	55.3	57	-270.1	-270.1
10:56:57	126.9	55.3	57.1	-270.1	-270.1
10:56:58	127	55.4	57.1	-270.1	-270.1
10:56:59	127.2	55.4	57.2	-270.1	-270.1
10:57:00	127.4	55.4	57.2	-270.1	-270.1
10:57:01	127.6	55.5	57.3	-270.1	-270.1
10:57:02	127.8	55.6	57.3	-270.1	-270.1
10:57:03	128	55.6	57.4	-270.1	-270.1
10:57:04	128.2	55.6	57.5	-270.1	-270.1
10:57:05	128.4	55.7	57.5	-270.1	-270.1
10:57:06	128.5	55.7	57.6	-270.1	-270.1
10:57:07	128.7	55.8	57.6	-270.1	-270.1
10:57:08	128.9	55.8	57.7	-270.1	-270.1
10:57:09	129.1	55.9	57.7	-270.1	-270.1
10:57:10	129.3	55.9	57.8	-270.1	-270.1
10:57:11	129.4	56	57.8	-270.1	-270.1
10:57:12	129.6	56	57.9	-270.1	-270.1
10:57:13	129.8	56.1	58	-270.1	-270.1
10:57:14	130	56.1	58	-270.1	-270.1
10:57:15	130.2	56.2	58.1	-270.1	-270.1
10:57:16	130.3	56.3	58.1	-270.1	-270.1
10:57:17	130.5	56.3	58.2	-270.1	-270.1
10:57:18	130.7	56.4	58.3	-270.1	-270.1
10:57:19	130.9	56.4	58.3	-270.1	-270.1
10:57:20	131	56.5	58.3	-270.1	-270.1
10:57:21	131.2	56.5	58.4	-270.1	-270.1
10:57:22	131.4	56.6	58.4	-270.1	-270.1
10:57:23	131.6	56.6	58.5	-270.1	-270.1
10:57:24	131.7	56.7	58.5	-270.1	-270.1
10:57:25	131.9	56.7	58.6	-270.1	-270.1
10:57:26	132.1	56.8	58.7	-270.1	-270.1
10:57:27	132.3	56.8	58.7	-270.1	-270.1
10:57:28	132.5	56.9	58.8	-270.1	-270.1
10:57:29	132.6	56.9	58.8	-270.1	-270.1
10:57:30	132.7	56.9	58.9	-270.1	-270.1
10:57:31	132.9	57	58.9	-270.1	-270.1
10:57:32	133.1	57	59	-270.1	-270.1
10:57:33	133.2	57	59	-270.1	-270.1
10:57:34	133.4	57	59.1	-270.1	-270.1
10:57:35	133.6	57.1	59.1	-270.1	-270.1
10:57:36	133.8	57.1	59.2	-270.1	-270.1
10:57:37	134	57.2	59.3	-270.1	-270.1
10:57:38	134.1	57.2	59.3	-270.1	-270.1
10:57:39	134.3	57.3	59.4	-270.1	-270.1
10:57:40	134.5	57.4	59.4	-270.1	-270.1
10:57:41	134.7	57.4	59.5	-270.1	-270.1
10:57:42	134.9	57.5	59.6	-270.1	-270.1
10:57:43	135.1	57.5	59.6	-270.1	-270.1
10:57:44	135.2	57.5	59.7	-270.1	-270.1
10:57:45	135.4	57.6	59.8	-270.1	-270.1
10:57:46	135.6	57.7	59.8	-270.1	-270.1
10:57:47	135.6	57.7	59.9	-270.1	-270.1
10:57:48	135.8	57.7	60	-270.1	-270.1
10:57:49	136	57.8	60	-270.1	-270.1
10:57:50	136.2	57.8	60.1	-270.1	-270.1
10:57:51	136.4	57.9	60.2	-270.1	-270.1
10:57:52	136.6	57.9	60.2	-270.1	-270.1
10:57:53	136.8	58	60.3	-270.1	-270.1
10:57:54	137	58	60.3	-270.1	-270.1
10:57:55	137.1	58.1	60.4	-270.1	-270.1
10:57:56	137.4	58.1	60.5	-270.1	-270.1
10:57:57	137.5	58.2	60.5	-270.1	-270.1
10:57:58	137.7	58.2	60.6	-270.1	-270.1
10:57:59	137.9	58.3	60.7	-270.1	-270.1
10:58:00	138.1	58.4	60.7	-270.1	-270.1
10:58:01	138.4	58.4	60.8	-270.1	-270.1
10:58:02	138.5	58.5	60.9	-270.1	-270.1
10:58:03	138.7	58.5	60.9	-270.1	-270.1
10:58:04	138.9	58.5	60.9	-270.1	-270.1
10:58:05	139.1	58.6	61	-270.1	-270.1
10:58:06	139.3	58.7	61.1	-270.1	-270.1
10:58:07	139.5	58.7	61.2	-270.1	-270.1
10:58:08	139.8	58.8	61.3	-270.1	-270.1
10:58:09	140	58.9	61.4	-270.1	-270.1
10:58:10	140.2	58.9	61.4	-270.1	-270.1
10:58:11	140.4	59	61.5	-270.1	-270.1
10:58:12	140.6	59	61.6	-270.1	-270.1
10:58:13	140.8	59.1	61.6	-270.1	-270.1
10:58:14	140.9	59.1	61.6	-270.1	-270.1
10:58:15	141.1	59.1	61.7	-270.1	-270.1
10:58:16	141.4	59.3	61.8	-270.1	-270.1
10:58:17	141.6	59.3	61.9	-270.1	-270.1
10:58:18	141.8	59.3	61.9	-270.1	-270.1
10:58:20	142.2	59.4	62	-270.1	-270.1
10:58:22	142.6	59.6	62.2	-270.1	-270.1
10:58:24	143	59.7	62.3	-270.1	-270.1
10:58:25	143.2	59.8	62.4	-270.1	-270.1
10:58:26	143.4	59.8	62.5	-270.1	-270.1
10:58:27	143.6	59.9	62.5	-270.1	-270.1
10:58:28	143.8	59.9	62.5	-270.1	-270.1
10:58:29	144	60	62.5	-270.1	-270.1
10:58:30	144.2	60	62.6	-270.1	-270.1
10:58:31	144.4	60.1	62.7	-270.1	-270.1
10:58:32	144.6	60.2	62.7	-270.1	-270.1
10:58:33	144.8	60.2	62.8	-270.1	-270.1
10:58:34	145	60.3	62.9	-270.1	-270.1
10:58:35	145.2	60.4	62.9	-270.1	-270.1
10:58:36	145.4	60.4	63	-270.1	-270.1
10:58:37	145.6	60.5	63.1	-270.1	-270.1
10:58:38	145.8	60.6	63.2	-270.1	-270.1
10:58:39	146	60.6	63.2	-270.1	-270.1
10:58:40	146.2	60.6	63.3	-270.1	-270.1
10:58:41	146.4	60.7	63.4	-270.1	-270.1
10:58:42	146.5	60.8	63.4	-270.1	-270.1
10:58:43	146.7	60.8	63.5	-270.1	-270.1
10:58:44	146.9	60.9	63.6	-270.1	-270.1
10:58:45	147.1	60.9	63.6	-270.1	-270.1
10:58:46	147.3	61	63.7	-270.1	-270.1
10:58:47	147.4	61	63.7	-270.1	-270.1
10:58:48	147.6	61.1	63.8	-270.1	-270.1
10:58:49	147.8	61.2	63.9	-270.1	-270.1
10:58:50	148	61.2	63.9	-270.1	-270.1
10:58:51	148.1	61.2	63.9	-270.1	-270.1
10:58:52	148.3	61.3	64	-270.1	-270.1
10:58:53	148.5	61.4	64.1	-270.1	-270.1
10:58:54	148.5	61.4	64.2	-270.1	-270.1
10:58:55	148.7	61.5	64.2	-270.1	-270.1
10:58:56	148.9	61.6	64.3	-270.1	-270.1
10:58:57	149.1	61.6	64.4	-270.1	-270.1
10:58:58	149.3	61.7	64.5	-270.1	-270.1
10:58:59	149.4	61.8	64.5	-270.1	-270.1
10:59:00	149.6	61.8	64.6	-270.1	-270.1
10:59:01	149.8	61.9	64.7	-270.1	-270.1
10:59:02	150	61.9	64.8	-270.1	-270.1
10:59:03	150.2	62	64.8	-270.1	-270.1
10:59:04	150.4	62.1	64.9	-270.1	-270.1
10:59:05	150.5	62.1	65	-270.1	-270.1
10:59:06	150.7	62.2	65	-270.1	-270.1
10:59:07	150.9	62.3	65.1	-270.1	-270.1
10:59:08	151.1	62.3	65.2	-270.1	-270.1
10:59:09	151.3	62.4	65.3	-270.1	-270.1
10:59:10	151.4	62.5	65.3	-270.1	-270.1
10:59:11	151.6	62.5	65.3	-270.1	-270.1
10:59:12	151.7	62.5	65.4	-270.1	-270.1
10:59:13	151.9	62.6	65.5	-270.1	-270.1
10:59:14	152.1	62.6	65.6	-270.1	-270.1
10:59:15	152.3	62.7	65.6	-270.1	-270.1
10:59:16	152.4	62.8	65.7	-270.1	-270.1
10:59:17	152.6	62.9	65.8	-270.1	-270.1
10:59:18	152.8	62.9	65.9	-270.1	-270.1
10:59:19	153	63	66	-270.1	-270.1
10:59:20	153.2	63	66	-270.1	-270.1
10:59:21	153.3	63.1	66.1	-270.1	-270.1
10:59:22	153.5	63.2	66.2	-270.1	-270.1
10:59:23	153.7	63.2	66.3	-270.1	-270.1
10:59:24	153.9	63.3	66.3	-270.1	-270.1
10:59:25	154.1	63.4	66.4	-270.1	-270.1
10:59:26	154.2	63.5	66.5	-270.1	-270.1
10:59:27	154.4	63.5	66.6	-270.1	-270.1
10:59:28	154.5	63.5	66.6	-270.1	-270.1
10:59:29	154.7	63.6	66.7	-270.1	-270.1
10:59:30	154.9	63.7	66.8	-270.1	-270.1
10:59:31	155.1	63.7	66.8	-270.1	-270.1
10:59:32	155.2	63.8	66.9	-270.1	-270.1
10:59:33	155.4	63.9	67	-270.1	-270.1
10:59:34	155.6	63.9	67.1	-270.1	-270.1
10:59:35	155.8	64	67.1	-270.1	-270.1
10:59:36	155.9	64	67.2	-270.1	-270.1
10:59:37	156.1	64.1	67.2	-270.1	-270.1
10:59:38	156.3	64.2	67.3	-270.1	-270.1
