PM 04:03:58    9.0445   
PM 04:05:02    9.0371 g 
PM 04:05:03    9.0371 g 
PM 04:05:03    9.0371 g 
PM 04:05:03    9.0370 g 
PM 04:05:04    9.0369 g 
PM 04:05:04    9.0369 g 
PM 04:05:05    9.0369 g 
PM 04:05:05    9.0367 g 
PM 04:05:06    9.0367 g 
PM 04:05:06    9.0367 g 
PM 04:05:07    9.0367 g 
PM 04:05:07    9.0367 g 
PM 04:05:08    9.0366 g 
PM 04:05:08    9.0365 g 
PM 04:05:09    9.0364 g 
PM 04:05:09    9.0361 g 
PM 04:05:10    9.0359 g 
PM 04:05:10    9.0359 g 
PM 04:05:11    9.0359 g 
PM 04:05:11    9.0358 g 
PM 04:05:12    9.0358 g 
PM 04:05:12    9.0357 g 
PM 04:05:13    9.0356 g 
PM 04:05:13    9.0355 g 
PM 04:05:14    9.0355 g 
PM 04:05:14    9.0355 g 
PM 04:05:15    9.0353 g 
PM 04:05:15    9.0353 g 
PM 04:05:15    9.0353 g 
PM 04:05:16    9.0353 g 
PM 04:05:16    9.0353 g 
PM 04:05:17    9.0352 g 
PM 04:05:17    9.0351 g 
PM 04:05:18    9.0348 g 
PM 04:05:18    9.0348 g 
PM 04:05:19    9.0348 g 
PM 04:05:19    9.0348 g 
PM 04:05:20    9.0347 g 
PM 04:05:21    9.0346 g 
PM 04:05:21    9.0343 g 
PM 04:05:22    9.0342 g 
PM 04:05:23    9.0341 g 
PM 04:05:23    9.0336 g 
PM 04:05:24    9.0336 g 
PM 04:05:25    9.0336 g 
PM 04:05:25    9.0335 g 
PM 04:05:26    9.0334 g 
PM 04:05:27    9.0334 g 
PM 04:05:27    9.0332 g 
PM 04:05:28    9.0332 g 
PM 04:05:28    9.0332 g 
PM 04:05:29    9.0331 g 
PM 04:05:30    9.0330 g 
PM 04:05:30    9.0329 g 
PM 04:05:31    9.0329 g 
PM 04:05:32    9.0329 g 
PM 04:05:32    9.0329 g 
PM 04:05:33    9.0324 g 
PM 04:05:34    9.0323 g 
PM 04:05:34    9.0323 g 
PM 04:05:35    9.0323 g 
PM 04:05:35    9.0322 g 
PM 04:05:36    9.0321 g 
PM 04:05:37    9.0319 g 
PM 04:05:37    9.0318 g 
PM 04:05:38    9.0316 g 
PM 04:05:39    9.0315 g 
PM 04:05:39    9.0311 g 
PM 04:05:40    9.0310 g 
PM 04:05:40    9.0310 g 
PM 04:05:41    9.0310 g 
PM 04:05:42    9.0309 g 
PM 04:05:42    9.0309 g 
PM 04:05:43    9.0309 g 
PM 04:05:44    9.0309 g 
PM 04:05:44    9.0309 g 
PM 04:05:45    9.0309 g 
PM 04:05:46    9.0309 g 
PM 04:05:46    9.0308 g 
PM 04:05:47    9.0306 g 
PM 04:05:47    9.0305 g 
PM 04:05:48    9.0305 g 
PM 04:05:49    9.0304 g 
PM 04:05:49    9.0303 g 
PM 04:05:50    9.0299 g 
PM 04:05:51    9.0299 g 
PM 04:05:51    9.0299 g 
PM 04:05:52    9.0297 g 
PM 04:05:53    9.0297 g 
PM 04:05:53    9.0296 g 
PM 04:05:54    9.0295 g 
PM 04:05:55    9.0295 g 
PM 04:05:55    9.0294 g 
PM 04:05:56    9.0293 g 
PM 04:05:56    9.0293 g 
PM 04:05:57    9.0292 g 
PM 04:05:58    9.0290 g 
PM 04:05:58    9.0287 g 
PM 04:05:59    9.0286 g 
PM 04:06:00    9.0286 g 
PM 04:06:00    9.0286 g 
PM 04:06:01    9.0286 g 
PM 04:06:01    9.0286 g 
PM 04:06:02    9.0286 g 
PM 04:06:03    9.0284 g 
PM 04:06:03    9.0284 g 
PM 04:06:04    9.0284 g 
PM 04:06:05    9.0284 g 
PM 04:06:05    9.0283 g 
PM 04:06:06    9.0283 g 
PM 04:06:07    9.0282 g 
PM 04:06:07    9.0282 g 
PM 04:06:08    9.0282 g 
PM 04:06:08    9.0281 g 
PM 04:06:09    9.0280 g 
PM 04:06:10    9.0280 g 
PM 04:06:10    9.0280 g 
PM 04:06:11    9.0279 g 
PM 04:06:12    9.0279 g 
PM 04:06:12    9.0279 g 
PM 04:06:13    9.0279 g 
PM 04:06:14    9.0274 g 
PM 04:06:14    9.0274 g 
PM 04:06:15    9.0274 g 
PM 04:06:15    9.0274 g 
PM 04:06:16    9.0274 g 
PM 04:06:17    9.0274 g 
PM 04:06:17    9.0274 g 
PM 04:06:18    9.0273 g 
PM 04:06:19    9.0273 g 
PM 04:06:19    9.0273 g 
PM 04:06:20    9.0272 g 
PM 04:06:21    9.0271 g 
PM 04:06:21    9.0271 g 
PM 04:06:22    9.0270 g 
PM 04:06:23    9.0269 g 
PM 04:06:23    9.0268 g 
PM 04:06:24    9.0263 g 
PM 04:06:24    9.0263 g 
PM 04:06:25    9.0263 g 
PM 04:06:26    9.0263 g 
PM 04:06:26    9.0263 g 
PM 04:06:27    9.0263 g 
PM 04:06:28    9.0263 g 
PM 04:06:28    9.0263 g 
PM 04:06:29    9.0263 g 
PM 04:06:30    9.0263 g 
PM 04:06:30    9.0263 g 
PM 04:06:31    9.0263 g 
PM 04:06:31    9.0263 g 
PM 04:06:32    9.0262 g 
PM 04:06:33    9.0261 g 
PM 04:06:33    9.0261 g 
PM 04:06:34    9.0260 g 
PM 04:06:35    9.0257 g 
PM 04:06:35    9.0257 g 
PM 04:06:36    9.0256 g 
PM 04:06:37    9.0255 g 
PM 04:06:37    9.0252 g 
PM 04:06:38    9.0250 g 
PM 04:06:39    9.0250 g 
PM 04:06:39    9.0250 g 
PM 04:06:40    9.0250 g 
PM 04:06:40    9.0250 g 
PM 04:06:41    9.0250 g 
PM 04:06:42    9.0250 g 
PM 04:06:42    9.0250 g 
PM 04:06:43    9.0250 g 
PM 04:06:44    9.0250 g 
PM 04:06:44    9.0249 g 
PM 04:06:45    9.0249 g 
PM 04:06:46    9.0249 g 
PM 04:06:46    9.0249 g 
PM 04:06:47    9.0249 g 
PM 04:06:47    9.0249 g 
PM 04:06:48    9.0248 g 
PM 04:06:49    9.0248 g 
PM 04:06:49    9.0247 g 
PM 04:06:50    9.0247 g 
PM 04:06:51    9.0247 g 
PM 04:06:51    9.0247 g 
PM 04:06:52    9.0247 g 
PM 04:06:53    9.0247 g 
PM 04:06:53    9.0246 g 
PM 04:06:54    9.0246 g 
PM 04:06:55    9.0245 g 
PM 04:06:55    9.0244 g 
PM 04:06:56    9.0244 g 
PM 04:06:56    9.0239 g 
PM 04:06:57    9.0238 g 
PM 04:06:58    9.0238 g 
PM 04:06:58    9.0238 g 
PM 04:06:59    9.0238 g 
PM 04:07:00    9.0237 g 
PM 04:07:00    9.0237 g 
PM 04:07:01    9.0237 g 
PM 04:07:02    9.0237 g 
PM 04:07:02    9.0237 g 
PM 04:07:03    9.0237 g 
PM 04:07:03    9.0237 g 
PM 04:07:04    9.0237 g 
PM 04:07:05    9.0234 g 
PM 04:07:05    9.0234 g 
PM 04:07:06    9.0234 g 
PM 04:07:07    9.0233 g 
PM 04:07:07    9.0233 g 
PM 04:07:08    9.0233 g 
PM 04:07:09    9.0232 g 
PM 04:07:09    9.0232 g 
PM 04:07:10    9.0232 g 
PM 04:07:11    9.0232 g 
PM 04:07:11    9.0232 g 
PM 04:07:12    9.0231 g 
PM 04:07:12    9.0231 g 
PM 04:07:13    9.0231 g 
PM 04:07:14    9.0231 g 
PM 04:07:14    9.0227 g 
PM 04:07:15    9.0227 g 
PM 04:07:16    9.0227 g 
PM 04:07:16    9.0227 g 
PM 04:07:17    9.0227 g 
PM 04:07:18    9.0226 g 
PM 04:07:18    9.0226 g 
PM 04:07:19    9.0224 g 
PM 04:07:19    9.0224 g 
PM 04:07:20    9.0224 g 
PM 04:07:21    9.0223 g 
PM 04:07:21    9.0222 g 
PM 04:07:22    9.0221 g 
PM 04:07:23    9.0221 g 
PM 04:07:23    9.0220 g 
PM 04:07:24    9.0220 g 
PM 04:07:25    9.0215 g 
PM 04:07:25    9.0215 g 
PM 04:07:26    9.0215 g 
PM 04:07:27    9.0215 g 
PM 04:07:27    9.0215 g 
PM 04:07:28    9.0215 g 
PM 04:07:28    9.0215 g 
PM 04:07:29    9.0215 g 
PM 04:07:30    9.0214 g 
PM 04:07:30    9.0214 g 
PM 04:07:31    9.0213 g 
PM 04:07:32    9.0213 g 
PM 04:07:32    9.0213 g 
PM 04:07:33    9.0213 g 
PM 04:07:34    9.0212 g 
PM 04:07:34    9.0211 g 
PM 04:07:35    9.0211 g 
PM 04:07:35    9.0211 g 
PM 04:07:36    9.0211 g 
PM 04:07:37    9.0210 g 
PM 04:07:37    9.0208 g 
PM 04:07:38    9.0208 g 
PM 04:07:39    9.0208 g 
PM 04:07:39    9.0208 g 
PM 04:07:40    9.0208 g 
PM 04:07:41    9.0208 g 
PM 04:07:41    9.0208 g 
PM 04:07:42    9.0208 g 
PM 04:07:43    9.0208 g 
PM 04:07:43    9.0203 g 
PM 04:07:44    9.0203 g 
PM 04:07:44    9.0203 g 
PM 04:07:45    9.0203 g 
PM 04:07:46    9.0202 g 
PM 04:07:46    9.0201 g 
PM 04:07:47    9.0201 g 
PM 04:07:48    9.0200 g 
PM 04:07:48    9.0200 g 
PM 04:07:49    9.0199 g 
PM 04:07:50    9.0199 g 
PM 04:07:50    9.0199 g 
PM 04:07:51    9.0198 g 
PM 04:07:51    9.0198 g 
PM 04:07:52    9.0197 g 
PM 04:07:53    9.0197 g 
PM 04:07:53    9.0196 g 
PM 04:07:54    9.0196 g 
PM 04:07:55    9.0192 g 
PM 04:07:55    9.0192 g 
PM 04:07:56    9.0192 g 
PM 04:07:57    9.0192 g 
PM 04:07:57    9.0192 g 
PM 04:07:58    9.0192 g 
PM 04:07:59    9.0192 g 
PM 04:07:59    9.0192 g 
PM 04:08:00    9.0192 g 
PM 04:08:00    9.0192 g 
PM 04:08:01    9.0192 g 
PM 04:08:02    9.0192 g 
PM 04:08:02    9.0192 g 
PM 04:08:03    9.0192 g 
PM 04:08:04    9.0192 g 
PM 04:08:04    9.0192 g 
PM 04:08:05    9.0192 g 
PM 04:08:06    9.0191 g 
PM 04:08:06    9.0191 g 
PM 04:08:07    9.0190 g 
PM 04:08:07    9.0190 g 
PM 04:08:08    9.0190 g 
PM 04:08:09    9.0187 g 
PM 04:08:09    9.0186 g 
PM 04:08:10    9.0185 g 
PM 04:08:11    9.0184 g 
PM 04:08:11    9.0180 g 
PM 04:08:12    9.0179 g 
PM 04:08:13    9.0179 g 
PM 04:08:13    9.0179 g 
PM 04:08:14    9.0179 g 
PM 04:08:15    9.0179 g 
PM 04:08:15    9.0179 g 
PM 04:08:16    9.0179 g 
PM 04:08:16    9.0179 g 
PM 04:08:17    9.0179 g 
PM 04:08:18    9.0179 g 
PM 04:08:18    9.0179 g 
PM 04:08:19    9.0179 g 
PM 04:08:20    9.0179 g 
PM 04:08:20    9.0179 g 
PM 04:08:21    9.0179 g 
PM 04:08:22    9.0179 g 
PM 04:08:22    9.0179 g 
PM 04:08:23    9.0179 g 
PM 04:08:23    9.0179 g 
PM 04:08:24    9.0178 g 
PM 04:08:25    9.0178 g 
PM 04:08:25    9.0177 g 
PM 04:08:26    9.0177 g 
PM 04:08:27    9.0177 g 
PM 04:08:27    9.0176 g 
PM 04:08:28    9.0175 g 
PM 04:08:29    9.0174 g 
PM 04:08:29    9.0174 g 
PM 04:08:30    9.0172 g 
PM 04:08:31    9.0172 g 
PM 04:08:31    9.0172 g 
PM 04:08:32    9.0168 g 
PM 04:08:32    9.0168 g 
PM 04:08:33    9.0168 g 
PM 04:08:34    9.0168 g 
PM 04:08:34    9.0168 g 
PM 04:08:35    9.0168 g 
PM 04:08:36    9.0168 g 
PM 04:08:36    9.0168 g 
PM 04:08:37    9.0168 g 
PM 04:08:38    9.0168 g 
PM 04:08:38    9.0168 g 
PM 04:08:39    9.0168 g 
PM 04:08:39    9.0168 g 
PM 04:08:40    9.0168 g 
PM 04:08:41    9.0168 g 
PM 04:08:41    9.0167 g 
PM 04:08:42    9.0167 g 
PM 04:08:43    9.0167 g 
PM 04:08:43    9.0167 g 
PM 04:08:44    9.0166 g 
PM 04:08:45    9.0166 g 
PM 04:08:45    9.0166 g 
PM 04:08:46    9.0166 g 
PM 04:08:47    9.0164 g 
PM 04:08:47    9.0164 g 
PM 04:08:48    9.0164 g 
PM 04:08:48    9.0164 g 
PM 04:08:49    9.0164 g 
PM 04:08:50    9.0164 g 
PM 04:08:50    9.0164 g 
PM 04:08:51    9.0164 g 
PM 04:08:52    9.0164 g 
PM 04:08:52    9.0163 g 
PM 04:08:53    9.0163 g 
PM 04:08:54    9.0163 g 
PM 04:08:54    9.0162 g 
PM 04:08:55    9.0162 g 
PM 04:08:55    9.0162 g 
PM 04:08:56    9.0162 g 
PM 04:08:57    9.0162 g 
PM 04:08:57    9.0162 g 
PM 04:08:58    9.0162 g 
PM 04:08:59    9.0162 g 
PM 04:08:59    9.0161 g 
PM 04:09:00    9.0157 g 
PM 04:09:01    9.0155 g 
PM 04:09:01    9.0155 g 
PM 04:09:02    9.0155 g 
PM 04:09:03    9.0155 g 
PM 04:09:03    9.0154 g 
PM 04:09:04    9.0154 g 
PM 04:09:04    9.0154 g 
PM 04:09:05    9.0154 g 
PM 04:09:06    9.0154 g 
PM 04:09:06    9.0153 g 
PM 04:09:07    9.0153 g 
PM 04:09:08    9.0153 g 
PM 04:09:08    9.0153 g 
PM 04:09:09    9.0152 g 
PM 04:09:10    9.0151 g 
PM 04:09:10    9.0151 g 
PM 04:09:11    9.0151 g 
PM 04:09:11    9.0151 g 
PM 04:09:12    9.0150 g 
PM 04:09:13    9.0150 g 
PM 04:09:13    9.0150 g 
PM 04:09:14    9.0150 g 
PM 04:09:15    9.0150 g 
PM 04:09:15    9.0150 g 
PM 04:09:16    9.0148 g 
PM 04:09:17    9.0144 g 
PM 04:09:17    9.0144 g 
PM 04:09:18    9.0144 g 
PM 04:09:19    9.0144 g 
PM 04:09:19    9.0144 g 
PM 04:09:20    9.0144 g 
PM 04:09:20    9.0144 g 
PM 04:09:21    9.0144 g 
PM 04:09:22    9.0144 g 
PM 04:09:22    9.0144 g 
PM 04:09:23    9.0144 g 
PM 04:09:24    9.0143 g 
PM 04:09:24    9.0143 g 
PM 04:09:25    9.0143 g 
PM 04:09:26    9.0143 g 
PM 04:09:26    9.0143 g 
PM 04:09:27    9.0143 g 
PM 04:09:27    9.0143 g 
PM 04:09:28    9.0142 g 
PM 04:09:29    9.0142 g 
PM 04:09:29    9.0142 g 
PM 04:09:30    9.0142 g 
PM 04:09:31    9.0142 g 
PM 04:09:31    9.0142 g 
PM 04:09:32    9.0142 g 
PM 04:09:33    9.0141 g 
PM 04:09:33    9.0141 g 
PM 04:09:34    9.0140 g 
PM 04:09:35    9.0140 g 
PM 04:09:35    9.0140 g 
PM 04:09:36    9.0140 g 
PM 04:09:36    9.0139 g 
PM 04:09:37    9.0139 g 
PM 04:09:38    9.0139 g 
PM 04:09:38    9.0139 g 
PM 04:09:39    9.0139 g 
PM 04:09:40    9.0137 g 
PM 04:09:40    9.0133 g 
PM 04:09:41    9.0133 g 
PM 04:09:42    9.0133 g 
PM 04:09:42    9.0133 g 
PM 04:09:43    9.0133 g 
PM 04:09:43    9.0133 g 
PM 04:09:44    9.0133 g 
PM 04:09:45    9.0133 g 
PM 04:09:45    9.0133 g 
PM 04:09:46    9.0133 g 
PM 04:09:47    9.0133 g 
PM 04:09:47    9.0132 g 
PM 04:09:48    9.0132 g 
PM 04:09:49    9.0132 g 
PM 04:09:49    9.0132 g 
PM 04:09:50    9.0132 g 
PM 04:09:51    9.0132 g 
PM 04:09:51    9.0132 g 
PM 04:09:52    9.0132 g 
PM 04:09:52    9.0132 g 
PM 04:09:53    9.0132 g 
PM 04:09:54    9.0131 g 
PM 04:09:54    9.0131 g 
PM 04:09:55    9.0131 g 
PM 04:09:56    9.0131 g 
PM 04:09:56    9.0131 g 
PM 04:09:57    9.0130 g 
PM 04:09:58    9.0130 g 
PM 04:09:58    9.0130 g 
PM 04:09:59    9.0130 g 
PM 04:09:59    9.0130 g 
PM 04:10:00    9.0130 g 
PM 04:10:01    9.0129 g 
PM 04:10:01    9.0129 g 
PM 04:10:02    9.0129 g 
PM 04:10:03    9.0126 g 
PM 04:10:03    9.0122 g 
PM 04:10:04    9.0121 g 
PM 04:10:05    9.0121 g 
PM 04:10:05    9.0121 g 
PM 04:10:06    9.0120 g 
PM 04:10:07    9.0120 g 
PM 04:10:07    9.0120 g 
PM 04:10:08    9.0120 g 
PM 04:10:08    9.0120 g 
PM 04:10:09    9.0118 g 
PM 04:10:10    9.0118 g 
PM 04:10:10    9.0118 g 
PM 04:10:11    9.0118 g 
PM 04:10:12    9.0118 g 
PM 04:10:12    9.0118 g 
PM 04:10:13    9.0118 g 
PM 04:10:14    9.0118 g 
PM 04:10:14    9.0119 g 
PM 04:10:15    9.0119 g 
PM 04:10:15    9.0119 g 
PM 04:10:16    9.0118 g 
PM 04:10:17    9.0118 g 
PM 04:10:17    9.0118 g 
PM 04:10:18    9.0117 g 
PM 04:10:19    9.0117 g 
PM 04:10:19    9.0116 g 
PM 04:10:20    9.0115 g 
PM 04:10:21    9.0115 g 
PM 04:10:21    9.0115 g 
PM 04:10:22    9.0113 g 
PM 04:10:23    9.0113 g 
PM 04:10:23    9.0113 g 
PM 04:10:24    9.0113 g 
PM 04:10:24    9.0109 g 
PM 04:10:25    9.0109 g 
PM 04:10:26    9.0109 g 
PM 04:10:26    9.0109 g 
PM 04:10:27    9.0109 g 
PM 04:10:28    9.0109 g 
PM 04:10:28    9.0109 g 
PM 04:10:29    9.0109 g 
PM 04:10:30    9.0109 g 
PM 04:10:30    9.0109 g 
PM 04:10:31    9.0109 g 
PM 04:10:31    9.0109 g 
PM 04:10:32    9.0109 g 
PM 04:10:33    9.0109 g 
PM 04:10:33    9.0109 g 
PM 04:10:34    9.0108 g 
PM 04:10:35    9.0108 g 
PM 04:10:35    9.0108 g 
PM 04:10:36    9.0108 g 
PM 04:10:37    9.0108 g 
PM 04:10:37    9.0108 g 
PM 04:10:38    9.0107 g 
PM 04:10:38    9.0106 g 
PM 04:10:39    9.0106 g 
PM 04:10:40    9.0106 g 
PM 04:10:40    9.0106 g 
PM 04:10:41    9.0106 g 
PM 04:10:42    9.0106 g 
PM 04:10:42    9.0106 g 
PM 04:10:43    9.0106 g 
PM 04:10:44    9.0105 g 
PM 04:10:44    9.0105 g 
PM 04:10:45    9.0105 g 
PM 04:10:46    9.0105 g 
PM 04:10:46    9.0105 g 
PM 04:10:47    9.0105 g 
PM 04:10:47    9.0105 g 
PM 04:10:48    9.0105 g 
PM 04:10:49    9.0105 g 
PM 04:10:49    9.0105 g 
PM 04:10:50    9.0105 g 
PM 04:10:51    9.0104 g 
PM 04:10:51    9.0103 g 
PM 04:10:52    9.0103 g 
PM 04:10:53    9.0103 g 
PM 04:10:53    9.0102 g 
PM 04:10:54    9.0098 g 
PM 04:10:54    9.0098 g 
PM 04:10:55    9.0098 g 
PM 04:10:56    9.0098 g 
PM 04:10:56    9.0097 g 
PM 04:10:57    9.0096 g 
PM 04:10:58    9.0096 g 
PM 04:10:58    9.0096 g 
PM 04:10:59    9.0096 g 
PM 04:11:00    9.0095 g 
PM 04:11:00    9.0095 g 
PM 04:11:01    9.0095 g 
PM 04:11:02    9.0094 g 
PM 04:11:02    9.0094 g 
PM 04:11:03    9.0094 g 
PM 04:11:03    9.0093 g 
PM 04:11:04    9.0093 g 
PM 04:11:05    9.0093 g 
PM 04:11:05    9.0093 g 
PM 04:11:06    9.0093 g 
PM 04:11:07    9.0093 g 
PM 04:11:07    9.0091 g 
PM 04:11:08    9.0091 g 
PM 04:11:09    9.0091 g 
PM 04:11:09    9.0091 g 
PM 04:11:10    9.0091 g 
PM 04:11:10    9.0091 g 
PM 04:11:11    9.0091 g 
PM 04:11:12    9.0091 g 
PM 04:11:12    9.0091 g 
PM 04:11:13    9.0090 g 
PM 04:11:14    9.0087 g 
PM 04:11:14    9.0087 g 
PM 04:11:15    9.0087 g 
PM 04:11:16    9.0087 g 
PM 04:11:16    9.0084 g 
PM 04:11:17    9.0084 g 
PM 04:11:18    9.0084 g 
PM 04:11:18    9.0084 g 
PM 04:11:19    9.0084 g 
PM 04:11:19    9.0084 g 
PM 04:11:20    9.0084 g 
PM 04:11:21    9.0084 g 
PM 04:11:21    9.0084 g 
PM 04:11:22    9.0084 g 
PM 04:11:23    9.0083 g 
PM 04:11:23    9.0082 g 
PM 04:11:24    9.0082 g 
PM 04:11:25    9.0081 g 
PM 04:11:25    9.0080 g 
PM 04:11:26    9.0080 g 
PM 04:11:26    9.0079 g 
PM 04:11:27    9.0079 g 
PM 04:11:28    9.0079 g 
PM 04:11:28    9.0079 g 
PM 04:11:29    9.0079 g 
PM 04:11:30    9.0079 g 
PM 04:11:30    9.0075 g 
PM 04:11:31    9.0075 g 
PM 04:11:32    9.0075 g 
PM 04:11:32    9.0075 g 
PM 04:11:33    9.0075 g 
PM 04:11:34    9.0075 g 
PM 04:11:34    9.0075 g 
PM 04:11:35    9.0074 g 
PM 04:11:35    9.0074 g 
PM 04:11:36    9.0074 g 
PM 04:11:37    9.0074 g 
PM 04:11:37    9.0073 g 
PM 04:11:38    9.0073 g 
PM 04:11:39    9.0073 g 
PM 04:11:39    9.0073 g 
PM 04:11:40    9.0073 g 
PM 04:11:41    9.0073 g 
PM 04:11:41    9.0073 g 
PM 04:11:42    9.0073 g 
PM 04:11:42    9.0073 g 
PM 04:11:43    9.0073 g 
PM 04:11:44    9.0072 g 
PM 04:11:44    9.0072 g 
PM 04:11:45    9.0072 g 
PM 04:11:46    9.0070 g 
PM 04:11:46    9.0069 g 
PM 04:11:47    9.0069 g 
PM 04:11:48    9.0068 g 
PM 04:11:48    9.0067 g 
PM 04:11:49    9.0064 g 
PM 04:11:50    9.0064 g 
PM 04:11:50    9.0064 g 
PM 04:11:51    9.0064 g 
PM 04:11:51    9.0064 g 
PM 04:11:52    9.0064 g 
PM 04:11:53    9.0063 g 
PM 04:11:53    9.0063 g 
PM 04:11:54    9.0063 g 
PM 04:11:55    9.0063 g 
PM 04:11:55    9.0062 g 
PM 04:11:56    9.0062 g 
PM 04:11:57    9.0062 g 
PM 04:11:57    9.0062 g 
PM 04:11:58    9.0062 g 
PM 04:11:58    9.0062 g 
PM 04:11:59    9.0062 g 
PM 04:12:00    9.0062 g 
PM 04:12:00    9.0062 g 
PM 04:12:01    9.0062 g 
PM 04:12:02    9.0061 g 
PM 04:12:02    9.0059 g 
PM 04:12:03    9.0059 g 
PM 04:12:04    9.0059 g 
PM 04:12:04    9.0059 g 
PM 04:12:05    9.0058 g 
PM 04:12:06    9.0058 g 
PM 04:12:06    9.0058 g 
PM 04:12:07    9.0058 g 
PM 04:12:07    9.0058 g 
PM 04:12:08    9.0058 g 
PM 04:12:09    9.0057 g 
PM 04:12:09    9.0057 g 
PM 04:12:10    9.0057 g 
PM 04:12:11    9.0057 g 
PM 04:12:11    9.0056 g 
PM 04:12:12    9.0056 g 
PM 04:12:13    9.0056 g 
PM 04:12:13    9.0052 g 
PM 04:12:14    9.0051 g 
PM 04:12:14    9.0051 g 
PM 04:12:15    9.0051 g 
PM 04:12:16    9.0051 g 
PM 04:12:16    9.0051 g 
PM 04:12:17    9.0051 g 
PM 04:12:18    9.0051 g 
PM 04:12:18    9.0051 g 
PM 04:12:19    9.0051 g 
PM 04:12:20    9.0051 g 
PM 04:12:20    9.0051 g 
PM 04:12:21    9.0051 g 
PM 04:12:22    9.0050 g 
PM 04:12:22    9.0050 g 
PM 04:12:23    9.0049 g 
PM 04:12:23    9.0047 g 
PM 04:12:24    9.0046 g 
